,k8s-master,k8s-node01,k8s-node02
19230,"82.74759036842106,60.58123717063539","21.00157659473684,22.452411862804595","105.87072316842105,79.6906955133493"
19240,"79.09529258947369,60.71500624474212","21.514396694736842,22.481076055311014","109.5885636368421,79.70721388527315"
19250,"79.09529258947369,60.71500624474212","21.514396694736842,22.481076055311014","109.5885636368421,79.70721388527315"
19260,"92.88338575263158,60.79447556433321","21.72991852631579,22.482288584604856","105.45653555789474,79.51636045385511"
19270,"93.00360930000002,60.807141451806736","23.396993557894735,27.72094864689006","103.49731242631579,79.51089262943351"
19280,"93.00360930000002,60.807141451806736","23.396993557894735,27.72094864689006","103.49731242631579,79.51089262943351"
19290,"92.56192255263159,60.78637858824288","33.567170873684205,33.021634779109384","99.80887983157895,74.89208143449218"
19300,"92.6984737,55.61547257784672","32.48082922105263,33.955233834195695","91.47626777894735,74.8873908657053"
19310,"92.6984737,55.61547257784672","32.48082922105263,33.955233834195695","91.47626777894735,74.8873908657053"
19320,"93.10290215789475,55.615668581441554","35.708234757894736,34.04737913178884","90.77653394736842,70.74628098385965"
19330,"93.15200087894738,55.617811103495505","42.53635699473684,34.060820885103425","101.84751988421053,70.78821223566634"
19340,"93.15200087894738,55.617811103495505","42.53635699473684,34.060820885103425","101.84751988421053,70.78821223566634"
19350,"84.14047260000001,55.6169121904571","42.715466763157885,34.063550808199274","95.96220797368422,71.77379941546322"
19360,"92.00737735789473,55.61512788186958","42.34691092631579,34.063446877116945","93.29751485789474,72.8877824673703"
19370,"92.00737735789473,55.61512788186958","42.34691092631579,34.063446877116945","93.29751485789474,72.8877824673703"
19380,"90.50441036842105,52.023389041384945","41.93274097368421,34.06215120295724","85.26109867894736,75.16811532473031"
19390,"93.05147904736843,52.0255585984175","42.58009231052632,34.062442209987765","81.61654724210527,76.09377271571834"
19400,"93.05147904736843,52.0255585984175","42.58009231052632,34.062442209987765","81.61654724210527,76.09377271571834"
19410,"93.20838822631579,52.02611281547877","42.20968565263158,34.06395267505095","90.06016727894738,77.4773485742124"
19420,"92.60990027894738,52.02545721724775","42.41951696842105,34.06184633844907","97.00100570000001,76.0330656712748"
19430,"92.60990027894738,52.02545721724775","42.41951696842105,34.06184633844907","97.00100570000001,76.0330656712748"
19440,"93.23819137894738,52.026788689943736","42.42385381052632,34.05577676324104","91.88561754210527,66.64276323975558"
19450,"91.5839227368421,52.026863036134884","42.50112060526316,34.05856904498629","99.26790279473684,70.78729304639398"
19460,"86.58580332105262,51.923346103080185","42.45732217368422,34.053538780601556","97.41041662105262,72.02591410838606"
19470,"86.58580332105262,51.923346103080185","42.45732217368422,34.053538780601556","97.41041662105262,72.02591410838606"
19480,"79.08008665789474,51.92235932636133","40.512675873684216,34.057370373170095","103.66131931578948,72.0593090657002"
19490,"82.00521436315789,51.923068994549546","42.57938697894737,34.05730801452069","98.88022458421052,75.86907824983929"
19500,"82.00521436315789,51.923068994549546","42.57938697894737,34.05730801452069","98.88022458421052,75.86907824983929"
19510,"84.08676130526315,51.920223563052026","42.76773661052632,34.06034280212471","101.83409476315788,75.99241182220689"
19520,"83.5113515,51.923697557801965","42.16854281052632,28.161332357674524","104.54794107894736,75.99506800885423"
19530,"83.5113515,51.923697557801965","42.16854281052632,28.161332357674524","104.54794107894736,75.99506800885423"
19540,"83.8201486368421,45.46110082242433","42.6711844,28.15908051755739","102.56796405789474,79.97110231137577"
19550,"85.02611994736841,45.47913991189436","42.16240135789474,28.159939681171313","101.5424845631579,80.15775856236635"
19560,"85.02611994736841,45.47913991189436","42.16240135789474,28.159939681171313","101.5424845631579,80.15775856236635"
19570,"82.8340793263158,45.47652427771492","42.24589936842105,28.16227466615431","110.73203947368421,74.48834106409811"
19580,"78.96025644210526,45.527890737052594","42.87157568947369,28.155505288325262","107.82591405263159,74.52357439995696"
19590,"78.96025644210526,45.527890737052594","42.87157568947369,28.155505288325262","107.82591405263159,74.52357439995696"
19600,"91.50405306842104,50.275415465102675","42.78125959473684,28.156454525543868","111.20331839473685,74.61487828142967"
19610,"88.35870866842104,52.29342116637414","42.30603163157894,22.941954975530813","112.34399067368422,74.63927734961506"
19620,"88.35870866842104,52.29342116637414","42.30603163157894,22.941954975530813","112.34399067368422,74.63927734961506"
19630,"83.78928214210526,52.29164361653127","42.73909759473684,22.9764808810806","111.84536281052634,74.77967675222314"
19640,"81.05620811578947,47.158322985132045","52.74724442631579,23.027961410527706","102.06828146842105,75.42100051454322"
19650,"81.05620811578947,47.158322985132045","52.74724442631579,23.027961410527706","102.06828146842105,75.42100051454322"
19660,"69.4779460368421,46.91755622447602","42.998394447368426,22.882797403468984","111.6788268368421,76.5686691497844"
19670,"64.57798123157895,42.703769561412216","42.331516010526315,22.885984623327083","111.83055541052633,77.09910218863696"
19680,"64.57798123157895,42.703769561412216","42.331516010526315,22.885984623327083","111.83055541052633,77.09910218863696"
19690,"59.60631459473684,42.50176420132219","42.56194078947368,25.0255653140683","110.82250061578945,78.00553770984128"
19700,"53.48200344210526,42.500006927713265","42.29187621052632,26.441903460357672","103.9831060368421,72.52479056846923"
19710,"53.48200344210526,42.500006927713265","42.29187621052632,26.441903460357672","103.9831060368421,72.52479056846923"
19720,"54.269172257894745,42.49283589963994","42.61913937894737,29.13290090150514","111.33666560526318,72.55496160458546"
19730,"62.28462508947369,46.97142341933408","41.37897466315789,29.85181298419326","110.16818000526315,76.56472204290897"
19740,"62.28462508947369,46.97142341933408","41.37897466315789,29.85181298419326","110.16818000526315,76.56472204290897"
19750,"58.98042733157895,47.36029455149883","43.025318742105256,29.845944342411066","112.38183614210524,76.58651899440423"
19760,"64.43577010526316,47.47329400329705","41.70818268421053,25.894394518647005","106.21635023684212,76.7269319145016"
19770,"64.43577010526316,47.47329400329705","41.70818268421053,25.894394518647005","106.21635023684212,76.7269319145016"
19780,"64.98297390526315,47.472949307319915","40.12369323157895,25.886890694502828","110.84840651578949,76.83780236173517"
19790,"67.49587370526315,52.35926485675145","42.69092601052632,25.888470446954233","110.57725120526314,76.84087759055079"
19800,"67.49587370526315,52.35926485675145","42.69092601052632,25.888470446954233","110.57725120526314,76.84087759055079"
19810,"65.45032357894738,53.338674543938495","42.6204258,25.889800764808047","112.50426067894736,77.02874365683367"
19820,"73.93027788947369,53.51363140794046","42.10017540526315,25.893015699621433","108.2418339,74.24704036261475"
19830,"73.93027788947369,53.51363140794046","42.10017540526315,25.893015699621433","108.2418339,74.24704036261475"
19840,"74.5201377105263,53.51225938277657","42.487858515789476,25.892946412233215","103.0822104631579,75.67315575993399"
19850,"74.72888983157895,53.51237428143561","42.89743397894737,25.884964505110325","111.88187373157895,65.61708318669673"
19860,"74.72888983157895,53.51237428143561","42.89743397894737,25.884964505110325","111.88187373157895,65.61708318669673"
19870,"74.83399215263158,53.510894116357335","42.383473978947364,25.887812216766147","110.97488678947369,66.80337128886624"
19880,"74.74246078421054,53.50923146517351","42.425484721052634,25.888927743716483","112.44601005789474,62.382719728309276"
19890,"74.74246078421054,53.50923146517351","42.425484721052634,25.888927743716483","112.44601005789474,62.382719728309276"
19900,"74.92662183157896,53.50916387772701","42.45227505263158,25.88863673668596","112.03521723157895,62.793468916905084"
19910,"70.72942282105262,53.51270545992345","43.262783563157896,25.91398206329666","102.71347362631579,62.77893761590825"
19920,"70.72942282105262,53.51270545992345","43.262783563157896,25.91398206329666","102.71347362631579,62.77893761590825"
19930,"74.5928440263158,53.5137733415781","42.67998316315789,25.915270808717544","113.64309885789474,59.181622811087614"
19940,"74.37777234210526,48.31342623948787","41.69521262105263,25.9130466835557","111.66810634736842,59.94911205978353"
19950,"74.37777234210526,48.31342623948787","41.69521262105263,25.9130466835557","111.66810634736842,59.94911205978353"
19960,"74.23352653684209,42.478906126916925","60.570963136842096,31.12322962928268","107.06383554210525,62.288712348976695"
19970,"71.55548815789474,42.28983700408641","61.83294972631579,32.9595879229588","111.60440342631581,62.40255664385613"
19980,"65.41233802631578,42.30939005235797","61.625233542105256,32.960045219721046","110.89070598421053,62.4449745252776"
19990,"65.41233802631578,42.30939005235797","61.625233542105256,32.960045219721046","110.89070598421053,62.4449745252776"
20000,"71.75359127894737,30.797625815214435","63.93743987894737,34.14314123104704","101.63507067368421,62.235649444731955"
20010,"71.75359127894737,30.797625815214435","63.93743987894737,34.14314123104704","101.63507067368421,62.235649444731955"
20020,"74.0215843631579,31.126290050039717","62.13317957368421,35.34404410114545","104.39005211578947,62.18464795760537"
20030,"75.01343725789474,31.95883221598893","64.63674949473683,35.888192604527475","101.75142592631578,62.18930473266901"
20040,"74.5193806263158,32.46894170967988","65.15016166842105,37.1122028185971","104.55779879999999,62.18750014784754"
20050,"74.5193806263158,32.46894170967988","65.15016166842105,37.1122028185971","104.55779879999999,62.18750014784754"
20060,"72.31113068421053,33.77020957582997","69.88115325263159,37.61391972543348","98.47061550526315,62.18695268953091"
20070,"74.89258320526316,34.16152737355791","70.22771342105263,40.82502294625079","103.95773482631579,62.189338526392255"
20080,"74.89258320526316,34.16152737355791","70.22771342105263,40.82502294625079","103.95773482631579,62.189338526392255"
20090,"68.25786002631578,34.989703390463426","72.6277028894737,42.337622060993546","106.65483157368422,52.48899220155766"
20100,"68.95252368421052,37.8765930276655","67.05362916842105,44.330438206008175","104.96056161052631,52.482503806693956"
20110,"68.95252368421052,37.8765930276655","67.05362916842105,44.330438206008175","104.96056161052631,52.482503806693956"
20120,"57.42791652105264,39.96455173606129","51.790311415789475,44.3308262153822","93.30458776842104,44.70102591660912"
20130,"62.580707921052635,40.00848357628429","51.90433832105263,44.33084007285984","104.86674601578947,44.69588927067535"
20140,"62.580707921052635,40.00848357628429","51.90433832105263,44.33084007285984","104.86674601578947,44.69588927067535"
20150,"68.1428473631579,40.218085765360584","51.903079152631584,44.35256859780549","103.56805081052632,44.69111759695267"
20160,"74.45443575263158,40.49966182621145","51.93346273157894,44.35091955796587","101.10333526315789,44.56901411611131"
20170,"74.45443575263158,40.49966182621145","51.93346273157894,44.35091955796587","101.10333526315789,44.56901411611131"
20180,"74.12540894736843,41.54471920018097","56.72535129473683,44.413887936379766","93.94911183157895,44.564181613686785"
20190,"74.2600137631579,41.95959122301309","61.290343584210525,44.59515067270086","94.37546054210526,44.39442222432044"
20200,"74.2600137631579,41.95959122301309","61.290343584210525,44.59515067270086","94.37546054210526,44.39442222432044"
20210,"74.3225422,43.0181255338141","63.502216305263154,46.30417260430714","93.34471625789475,44.37260499659123"
20220,"68.1892045368421,43.50375485438386","61.27712481052632,48.71607351696755","96.86706696315788,44.44497087555549"
20230,"68.1892045368421,43.50375485438386","61.27712481052632,48.71607351696755","96.86706696315788,44.44497087555549"
20240,"74.75501818947369,44.586025876394594","62.71027205789474,48.71050973969352","99.69509667894737,44.53607199468871"
20250,"74.5925755105263,45.464284191154334","61.65417917894737,41.75172097747044","103.58245468421053,40.55242058694696"
20260,"74.5925755105263,45.464284191154334","61.65417917894737,41.75172097747044","103.58245468421053,40.55242058694696"
20270,"74.81492175789472,46.85503107772171","68.56933294210525,45.73799764021013","104.68374605789474,40.57933390814204"
20280,"75.27910642105263,46.84773839224469","72.2063499631579,45.83498612623982","104.08965752631578,40.578685068655666"
20290,"75.27910642105263,46.84773839224469","72.2063499631579,45.83498612623982","104.08965752631578,40.578685068655666"
20300,"74.67054348421053,46.82470459047854","68.83927718947368,45.844630930679976","103.40074105263159,40.58157781136573"
20310,"74.64670389473685,46.81371487167814","75.57697114736841,43.94822818637282","104.93909,40.616615143629744"
20320,"74.64670389473685,46.81371487167814","75.57697114736841,43.94822818637282","104.93909,40.616615143629744"
20330,"74.63791175263157,33.44368110431399","72.53510483157895,46.942247091159544","96.57714895789474,43.41582358649135"
20340,"64.84836502105263,27.066237792777834","74.79140537894736,46.954095234545086","85.19400362631578,46.36515050676729"
20350,"64.84836502105263,27.066237792777834","74.79140537894736,46.954095234545086","85.19400362631578,46.36515050676729"
20360,"63.17244852105264,27.065088806187386","76.77444878421052,47.137873103058546","92.5527558631579,46.36961803698074"
20370,"60.615935457894736,26.894349398846835","93.52985317368422,47.300414387082725","94.95511975263157,46.36799593826481"
20380,"60.615935457894736,26.894349398846835","93.52985317368422,47.300414387082725","94.95511975263157,46.36799593826481"
20390,"49.65624111052632,26.89472112980257","92.28634040526316,47.825141635546814","94.0452239368421,46.3848725236551"
20400,"53.77786387368422,26.884312663042042","84.4382197,48.27060411188777","94.1547181,46.38772471389727"
20410,"53.77786387368422,26.884312663042042","84.4382197,48.27060411188777","94.1547181,46.38772471389727"
20420,"53.440839336842096,26.883413750003633","94.41986931578947,49.37976355124471","95.39783326315789,50.030343384104796"
20430,"54.079005857894735,26.88873964078759","98.19807574736842,50.112172817158","95.58639093684211,50.14774953741462"
20440,"54.079005857894735,26.88873964078759","98.19807574736842,50.112172817158","95.58639093684211,50.14774953741462"
20450,"53.95229494210526,26.892842198789953","103.32512392631578,45.02295179378466","100.17470578947369,50.2307401629682"
20460,"53.70556847894736,26.89161210726371","92.3364229,45.474733279931236","107.35854448947369,50.24393999126905"
20470,"53.70556847894736,26.89161210726371","92.3364229,45.474733279931236","107.35854448947369,50.24393999126905"
20480,"53.346978078947366,26.895099619502954","102.7695261,46.50611069727294","104.86288881578946,50.246778664021924"
20490,"53.11186090526317,26.88723919947536","97.01293845263157,47.42102987249527","106.09690502105262,51.11848775521611"
20500,"53.11186090526317,26.88723919947536","97.01293845263157,47.42102987249527","106.09690502105262,51.11848775521611"
20510,"54.66367295789474,26.91480811890146","88.48596082105263,44.45140012836182","109.82626675789474,54.96102333341692"
20520,"48.23177629473683,26.7497122633434","83.4478192368421,45.19480530278554","107.9425366368421,54.85038268350144"
20530,"37.89163789473684,31.93269615042857","75.15743318947369,46.19137273628576","100.00684094736843,54.89019844823278"
20540,"37.89163789473684,31.93269615042857","75.15743318947369,46.19137273628576","100.00684094736843,54.89019844823278"
20550,"35.734456547368424,32.438763914819","73.66872981052632,47.00928956800075","107.36516569473685,54.85984492601101"
20560,"42.877480721052635,32.52632345175578","77.19193473157894,42.42198638488964","102.43233112631579,46.014973187722035"
20570,"42.877480721052635,32.52632345175578","77.19193473157894,42.42198638488964","102.43233112631579,46.014973187722035"
20580,"42.75730776315789,32.529506820485786","76.55654782105263,43.268802986231","93.86831507368422,45.852655176215"
20590,"42.573847294736844,32.53168989500763","82.41995461052632,45.1259544251118","85.33437341052633,45.80956817907321"
20600,"42.573847294736844,32.53168989500763","82.41995461052632,45.1259544251118","85.33437341052633,45.80956817907321"
20610,"43.08466172631579,32.53498816239669","84.19213362105263,46.02926103406854","89.64984907368422,40.7310474492937"
20620,"42.3629314,32.534062214379674","83.63437895789474,47.161645605956664","95.65012649999998,41.83447334205797"
20630,"42.3629314,32.534062214379674","83.63437895789474,47.161645605956664","95.65012649999998,41.83447334205797"
20640,"41.38442134736842,32.52751974955877","83.3334579631579,47.162095973980094","95.11081906315789,43.65780692118432"
20650,"42.62708780526316,32.53332551121286","83.2921845368421,47.15516030641932","101.73106080526316,44.68645406314438"
20660,"42.62708780526316,32.53332551121286","83.2921845368421,47.15516030641932","101.73106080526316,44.68645406314438"
20670,"43.394670621052626,32.52374161129959","83.80651776842105,47.16149317370258","108.1510184894737,47.24621370055666"
20680,"43.29098228947368,32.52397816736233","73.43690974210526,46.998383733095004","112.2286574368421,48.581315842423116"
20690,"43.29098228947368,32.52397816736233","73.43690974210526,46.998383733095004","112.2286574368421,48.581315842423116"
20700,"43.08078235789473,32.52621531184138","73.54494164210526,47.028946400038635","110.85473676842105,50.273185079368275"
20710,"43.02676840526316,32.52870252987247","73.04726433157894,47.023576627451625","103.01441542105263,47.85957653626097"
20720,"43.02676840526316,32.52870252987247","73.04726433157894,47.023576627451625","103.01441542105263,47.85957653626097"
20730,"42.820657536842106,32.527742788132215","78.90509714736842,47.15686477616952","108.90722537894737,49.776626868699964"
20740,"43.94775175263158,32.55815713905583","78.62655176842105,47.22663024736775","107.11596914210526,50.948268771213584"
20750,"43.94775175263158,32.55815713905583","78.62655176842105,47.22663024736775","107.11596914210526,50.948268771213584"
20760,"51.13784640526316,32.7615818355223","82.18378960526317,49.728438474981814","105.73841654736843,53.88707908481461"
20770,"52.45968433684211,32.760655887505294","77.06097923157894,51.43813249425382","95.8956327105263,54.509397257179764"
20780,"52.45968433684211,32.760655887505294","77.06097923157894,51.43813249425382","95.8956327105263,54.509397257179764"
20790,"55.348842957894746,33.9016941942451","80.97440924736841,46.11116565568284","91.94421119473685,54.49982011601115"
20800,"57.704948515789475,34.56829566155505","83.0272868736842,46.1143736617574","96.92472749473684,50.946457427647466"
20810,"57.704948515789475,34.56829566155505","83.0272868736842,46.1143736617574","96.92472749473684,50.946457427647466"
20820,"59.31463925263158,35.90262730653144","82.6881905368421,46.14049500711616","95.91850099473683,50.754623978255225"
20830,"50.089568352631574,36.460879338362155","86.35994976842106,48.56220701394845","84.72655,50.669977460262466"
20840,"50.089568352631574,36.460879338362155","86.35994976842106,48.56220701394845","84.72655,50.669977460262466"
20850,"53.29450785789474,41.511919012396014","90.56483922105262,52.738580555007225","74.79152329473685,50.54906351847946"
20860,"48.515239573684205,41.53758872457555","93.36618001578948,52.74105411476666","75.64882569999999,50.55012464138946"
20870,"48.515239573684205,41.53758872457555","93.36618001578948,52.74105411476666","75.64882569999999,50.55012464138946"
20880,"51.97601514210526,41.53904185467523","91.98831348947368,52.74170541621592","64.89795877368421,50.13650974506218"
20890,"51.44851082631578,41.53903509593058","85.67165406842105,52.74554393752329","54.44941098421052,50.13561083202377"
20900,"51.44851082631578,41.53903509593058","85.67165406842105,52.74554393752329","54.44941098421052,50.13561083202377"
20910,"56.12744069473684,42.14537559594386","91.41820725263157,52.74399882876599","48.02721828947368,50.03196548282072"
20920,"60.845854194736845,42.5654721283902","91.89992887894736,52.74111647341606","43.21493314736843,50.03019469172251"
20930,"60.845854194736845,42.5654721283902","91.89992887894736,52.74111647341606","43.21493314736843,50.03019469172251"
20940,"66.95733680000001,44.455332031103474","93.22347445263158,52.74262000974042","43.24012370526315,50.029877030723966"
20950,"84.79261094210526,45.50972999017887","90.53095950526318,52.74316738010736","39.64654817894737,50.02990406570257"
20960,"84.79261094210526,45.50972999017887","90.53095950526318,52.74316738010736","39.64654817894737,50.02990406570257"
20970,"83.9050688105263,48.79041112565067","92.23558880526315,52.74253686487456","38.447829305263156,49.86899187308267"
20980,"82.98871128947368,45.862739223232346","94.65232464210526,52.766434085071474","32.938710042105264,49.865409738418336"
20990,"82.98871128947368,45.862739223232346","94.65232464210526,52.766434085071474","32.938710042105264,49.865409738418336"
21000,"83.57366169473684,48.655060505295914","93.33044562105263,53.472119205348484","32.243391852631575,49.86839034480885"
21010,"84.72661257368422,49.54797177845619","88.87268026842105,57.83168167212085","28.8280501,49.646047922067886"
21020,"84.72661257368422,49.54797177845619","88.87268026842105,57.83168167212085","28.8280501,49.646047922067886"
21030,"83.05647858947368,50.84763106337965","102.05920747368421,58.40846453535427","21.998795899999998,49.64072203128393"
21040,"75.90757124210526,51.31082811045708","101.0706582263158,58.406136479110096","22.003374189473686,49.64103969228247"
21050,"75.90757124210526,51.31082811045708","101.0706582263158,58.406136479110096","22.003374189473686,49.64103969228247"
21060,"79.52150426842105,57.104004982005854","101.40584915263159,58.41087573646431","22.024484289473687,45.70966717440609"
21070,"82.17588851578948,53.737028194846765","102.8728782263158,58.41461032668934","22.472592000000002,45.7073827187145"
21080,"82.17588851578948,53.737028194846765","102.8728782263158,58.41461032668934","22.472592000000002,45.7073827187145"
21090,"82.68173177368422,53.74387480317691","97.9811822,58.20166939647429","13.07039232631579,45.57491132358051"
21100,"84.93458960526316,53.745057583490606","92.71535002105264,53.09110785752933","12.416246815789473,45.59889810834227"
21110,"89.87966733157896,57.55529312101052","92.49959397894736,46.60424242520825","11.943228505263159,45.60207471832763"
21120,"89.87966733157896,57.55529312101052","92.49959397894736,46.60424242520825","11.943228505263159,45.60207471832763"
21130,"94.58339801578948,57.55892256688741","93.92341541578948,46.60325854429553","11.818836884210524,45.59829658006845"
21140,"93.33330983684209,57.571372174532144","83.16782622105264,46.46798877627456","20.527775268421053,46.30315254209566"
21150,"93.33330983684209,57.571372174532144","83.16782622105264,46.46798877627456","20.527775268421053,46.30315254209566"
21160,"95.02217323157895,57.57402836117947","85.0578232736842,46.46825899708861","22.37493432105263,46.702459175999536"
21170,"90.52255942105263,52.74391177351014","83.26085955789473,46.495343437143624","22.55352637894737,47.69774515436871"
21180,"90.52255942105263,52.74391177351014","83.26085955789473,46.495343437143624","22.55352637894737,47.69774515436871"
21190,"99.51086265789475,58.73922918004194","84.3601981263158,49.2666380324987","22.382115668421054,48.19837212931614"
21200,"94.50498828421053,59.361425695003405","76.75900660526317,50.49314259254422","22.822441905263158,38.87109499165532"
21210,"94.50498828421053,59.361425695003405","76.75900660526317,50.49314259254422","22.822441905263158,38.87109499165532"
21220,"94.98336660526316,59.36140541876945","84.90146563157896,50.64721695772797","22.588881036842103,39.10085175727699"
21230,"94.4268123263158,59.363804773120094","91.00503471578946,50.71322012374589","22.378197889473686,39.098384815479854"
21240,"94.4268123263158,59.363804773120094","91.00503471578946,50.71322012374589","22.378197889473686,39.098384815479854"
21250,"94.91147941052631,59.36314241614443","84.7300873894737,51.06280964100749","20.54139055263158,39.09563400640742"
21260,"95.48435161052632,59.36446713009576","84.61292075263158,53.155752990738144","24.69941831052632,43.739013238150385"
21270,"95.48435161052632,59.36446713009576","84.61292075263158,53.155752990738144","24.69941831052632,43.739013238150385"
21280,"88.63108461578948,59.36996198949596","84.80929007368421,54.16341333509231","22.524298284210523,43.739148413043374"
21290,"94.85284239473685,59.37472014572935","81.01980894736842,54.78414518867337","23.285129121052627,33.296658131949215"
21300,"94.85284239473685,59.37472014572935","81.01980894736842,54.78414518867337","23.285129121052627,33.296658131949215"
21310,"93.27158011052633,59.37270603982374","86.31398251578948,57.51724164690302","33.00598410526316,33.44418125141807"
21320,"94.01535127894738,59.3791200884963","86.49795165789475,61.74040496122643","33.04358817894737,33.443552688165646"
21330,"94.01535127894738,59.3791200884963","86.49795165789475,61.74040496122643","33.04358817894737,33.443552688165646"
21340,"95.5334438631579,59.39374601191823","85.41715598947368,61.74015552662884","33.18191762631579,33.44125471498475"
21350,"94.93507887368422,59.38948800278893","93.31298696315788,61.84343530750886","32.899088463157895,33.44147775355819"
21360,"94.93507887368422,59.38948800278893","93.31298696315788,61.84343530750886","32.899088463157895,33.44147775355819"
21370,"100.74716209473684,59.595298536116736","95.8737372894737,61.85008689677794","33.16513457894737,33.446918543001196"
21380,"96.92159136842105,53.85807731152278","96.91042457894737,61.88165423085075","32.983589542105264,33.44599259498419"
21390,"96.92159136842105,53.85807731152278","96.91042457894737,61.88165423085075","32.983589542105264,33.44599259498419"
21400,"102.63646028947367,60.19884091584505","100.90592795263157,53.427636702111556","33.13158810526316,33.44743896633922"
21410,"104.02514708947369,60.22559202716853","108.07227735263159,53.420396170042615","32.23610243684211,33.281842963677086"
21420,"99.48556538947368,64.5559332417163","105.72731595789475,53.589298036305344","22.65439872105263,33.28662139614442"
21430,"99.48556538947368,64.5559332417163","105.72731595789475,53.589298036305344","22.65439872105263,33.28662139614442"
21440,"92.97738769473685,64.55772430904847","95.94556112631578,54.921334217348026","22.455007631578948,33.28458025526021"
21450,"102.46114759999999,64.6728054541988","90.86201788421053,57.16767291585788","23.211800836842105,33.31824556236033"
21460,"102.46114759999999,64.6728054541988","90.86201788421053,57.16767291585788","23.211800836842105,33.31824556236033"
21470,"99.12712519473685,64.46986738734711","95.13144290526316,57.165130068710226","22.359377042105265,33.31602869411523"
21480,"87.13740278421054,64.40092143317558","95.43760529473685,57.171691584374614","22.753792294736847,27.77962329055296"
21490,"87.13740278421054,64.40092143317558","95.43760529473685,57.171691584374614","22.753792294736847,27.77962329055296"
21500,"83.91982845263158,64.28654319746882","95.98379675263158,57.1933092494991","30.5506282,27.94769975250153"
21510,"82.57796562631579,60.65271765405055","94.48133368947369,57.12012791006165","32.51259848947368,29.469444627869265"
21520,"82.57796562631579,60.65271765405055","94.48133368947369,57.12012791006165","32.51259848947368,29.469444627869265"
21530,"86.17834727368421,57.12642373800889","94.5380095,57.59955506410781","33.17135541052632,31.29963833281505"
21540,"84.39166209473684,63.268824945607314","95.50255535789472,53.518985194740175","32.79550322105263,33.44583714385725"
21550,"84.39166209473684,63.268824945607314","95.50255535789472,53.518985194740175","32.79550322105263,33.44583714385725"
21560,"76.66826347368422,63.26756106035782","96.0210324105263,54.18126869503648","32.92471295789474,33.44606694117533"
21570,"88.42671890526316,63.5026639929974","95.93168633157896,48.14571359462208","30.792219421052632,33.44835815561158"
21580,"88.42671890526316,63.5026639929974","95.93168633157896,48.14571359462208","30.792219421052632,33.44835815561158"
21590,"92.45113151052631,63.50134603779071","88.14174767368421,48.51994863587336","33.138023000000004,33.446235909791575"
21600,"99.07547608947368,69.21193780846488","95.85295045789474,49.18677046009805","32.70323247368421,33.44619535732368"
21610,"99.07547608947368,69.21193780846488","95.85295045789474,49.18677046009805","32.70323247368421,33.44619535732368"
21620,"93.33302246842106,69.58359441800687","95.53464622631579,49.191655220967526","32.51521523157895,33.44962204086107"
21630,"92.68590378947368,69.88777847971096","99.84219474736842,55.62073497151353","32.35363896315789,33.4478580085075"
21640,"92.68590378947368,69.88777847971096","99.84219474736842,55.62073497151353","32.35363896315789,33.4478580085075"
21650,"92.3132846,69.95904944204197","95.94213698947368,55.62043010700536","33.20623751578947,33.446208874812974"
21660,"94.54192511052634,69.96413877676319","84.9597877,51.54826479782876","32.02522434736842,33.45187946157407"
21670,"94.54192511052634,69.96413877676319","84.9597877,51.54826479782876","32.02522434736842,33.45187946157407"
21680,"92.51625653157895,69.96950522001505","77.1854317,51.7445351824382","32.69071987894737,33.450000530561454"
21690,"90.3165264263158,69.97041089179811","86.19494495263157,51.636467643032205","32.35332515263158,33.448905613928204"
21700,"90.3165264263158,69.97041089179811","86.19494495263157,51.636467643032205","32.35332515263158,33.448905613928204"
21710,"92.62735328947367,69.97475000586321","84.02730058947368,51.62006731824064","32.80658669473684,33.44495850705278"
21720,"92.08907123157896,69.98007589664716","95.06014079473684,50.761534219551365","32.66564332631579,33.44946658973413"
21730,"87.53301895789474,69.98442852820158","95.55204126842105,50.76310704326394","33.277554168421055,33.45046012519764"
21740,"87.53301895789474,69.98442852820158","95.55204126842105,50.76310704326394","33.277554168421055,33.45046012519764"
21750,"92.84936642105264,69.97789958086997","94.25598763684212,53.6500422895574","32.23230241052631,33.44888533769426"
21760,"91.02500564210526,65.94207742317724","96.26733629473686,54.635184232740215","33.05321451578948,33.44787828474145"
21770,"91.02500564210526,65.94207742317724","96.26733629473686,54.635184232740215","33.05321451578948,33.44787828474145"
21780,"96.76240768947368,70.24244360520362","96.25651267368421,54.71523195235023","35.31088247368421,38.679646790708105"
21790,"99.47837692631579,63.72898055759238","93.80765312631578,54.71213480609682","37.79278032105263,39.440728749476115"
21800,"99.47837692631579,63.72898055759238","93.80765312631578,54.71213480609682","37.79278032105263,39.440728749476115"
21810,"104.19975135263157,63.712266182073684","95.27144288421051,54.73933010597298","40.002961689473686,39.47847633834465"
21820,"101.78412755263157,63.71348951485528","91.53542258421052,59.45546625873948","42.01987833157895,39.482139577944785"
21830,"101.78412755263157,63.71348951485528","91.53542258421052,59.45546625873948","42.01987833157895,39.482139577944785"
21840,"94.09668509999999,63.71144161522643","96.74720387894736,61.6276535943768","42.60717593684211,39.47948339129746"
21850,"101.76344324736843,63.72735845887645","97.10856188947368,61.66679403998201","41.19993666315789,39.484620037231224"
21860,"101.76344324736843,63.72735845887645","97.10856188947368,61.66679403998201","41.19993666315789,39.484620037231224"
21870,"104.67667028947368,63.72385067040326","99.91570193684211,61.87146205604366","40.12565716842105,39.48539729286593"
