,k8s-master,k8s-node01,k8s-node02
10580,"77.57838048421053,32.89761508908668","69.64581374210526,47.44598026099312","39.05292457368421,22.523590891293907"
10590,"77.57838048421053,32.89761508908668","69.64581374210526,47.44598026099312","39.05292457368421,22.523590891293907"
10600,"75.28715565263158,32.823383796599096","69.8517144894737,48.07681421577659","43.02829675263158,22.526828329981107"
10610,"72.90921030526317,32.81884867893915","71.0342578368421,48.475376059031746","43.42159424210526,22.526247077941235"
10620,"72.90921030526317,32.81884867893915","71.0342578368421,48.475376059031746","43.42159424210526,22.526247077941235"
10630,"73.05606144210527,32.81976110946686","72.6865845263158,48.47581256957753","43.11512576315789,22.527112197256397"
10640,"74.04149565789474,32.82018015163514","71.7110502,52.21645851234019","43.102159989473684,22.5248277415648"
10650,"74.04149565789474,32.82018015163514","71.7110502,52.21645851234019","43.102159989473684,22.5248277415648"
10660,"69.39099111578948,32.82370145759763","80.86548789473684,53.437018214476474","43.13274695789474,16.59864553405471"
10670,"72.43445265263158,32.81969352202036","81.41710331578948,53.73988724586165","52.549728921052626,16.703683184655596"
10680,"72.43445265263158,32.81969352202036","81.41710331578948,53.73988724586165","52.549728921052626,16.703683184655596"
10690,"71.21331475263158,32.8222145337747","79.79909205789473,53.73853614179137","51.738290105263154,16.525651091838025"
10700,"73.52444858421053,32.82054512384622","81.51291986842105,53.74232616192698","42.82727375789474,16.526036340283056"
10710,"73.52444858421053,32.82054512384622","81.51291986842105,53.74232616192698","42.82727375789474,16.526036340283056"
10720,"72.8602117736842,32.820964166014505","80.34816847894737,53.74058011974385","43.55897231052632,17.24076006949882"
10730,"72.81758401052632,32.82229563871049","78.53672701578947,53.74243702174813","42.65290897368421,18.007478821304673"
10740,"73.40555927368422,32.81953807089342","73.40458251052631,53.53675048107966","47.222269431578944,19.953341682185307"
10750,"73.40555927368422,32.81953807089342","73.40458251052631,53.53675048107966","47.222269431578944,19.953341682185307"
10760,"72.90730210526316,32.82006525297609","69.79783395263158,53.53022360910938","53.405767921052636,18.62750577923358"
10770,"74.38892907894737,32.84242318027728","69.02120154210526,53.528332063410986","53.448883952631576,23.126639882662786"
10780,"74.38892907894737,32.84242318027728","69.02120154210526,53.528332063410986","53.448883952631576,23.126639882662786"
10790,"72.35028266842106,32.84933737605392","69.30146995263156,53.42524628721798","52.333772789473684,23.855090622262075"
10800,"69.70291303157894,32.85017546039048","62.2373122368421,53.39113610599751","52.93453385789474,24.07794670959641"
10810,"69.70291303157894,32.85017546039048","62.2373122368421,53.39113610599751","52.93453385789474,24.07794670959641"
10820,"73.31942267894736,33.883634828541126","61.420691589473684,53.39284750448653","53.474027057894745,24.068356050938494"
10830,"79.56893138947369,39.65012817621291","63.09273187368421,53.393748240533384","50.41149881578947,24.072066601751178"
10840,"79.56893138947369,39.65012817621291","63.09273187368421,53.393748240533384","50.41149881578947,24.072066601751178"
10850,"83.40387427368422,39.65110819418712","64.5249548631579,55.40435738684278","52.25281282105263,24.070829751480282"
10860,"83.21308393157895,39.650209281148705","63.057118126315785,55.40675473047518","52.92733889473684,24.073269658298823"
10870,"83.21308393157895,39.650209281148705","63.057118126315785,55.40675473047518","52.92733889473684,24.073269658298823"
10880,"82.29539380526316,39.651371785228456","69.04067907894738,55.563323441634836","52.38119994210526,24.086205895558336"
10890,"76.30751831578948,39.52259742341785","70.32883714210526,55.56281764370083","53.3151527,24.10089264768212"
10900,"76.30751831578948,39.52259742341785","70.32883714210526,55.56281764370083","53.3151527,24.10089264768212"
10910,"72.73144891578947,33.158293111480695","69.56187961052632,49.47765277332125","52.692489231578946,24.097905282546954"
10920,"72.08319787894736,33.144295751311176","70.16202849473684,49.47841493459167","58.20283673157895,29.622536952929465"
10930,"72.08319787894736,33.144295751311176","70.16202849473684,49.47841493459167","58.20283673157895,29.622536952929465"
10940,"71.83881262105264,33.14178149830149","70.29211225263158,49.47923945451148","63.44515532105263,29.623895460604054"
10950,"69.8527809,33.145465014135574","66.5587865368421,49.48077070579113","63.13085046842105,29.623057376267493"
10960,"69.8527809,33.145465014135574","66.5587865368421,49.48077070579113","63.13085046842105,29.623057376267493"
10970,"72.27323895789475,33.14960812460584","73.64179534210525,49.59373686354424","63.73824836315789,29.622347708079275"
10980,"63.69560941578948,32.94568328103529","81.60931975263159,43.713052933278114","63.37026685789474,29.623030341288892"
10990,"63.69560941578948,32.94568328103529","81.60931975263159,43.713052933278114","63.37026685789474,29.623030341288892"
11000,"62.67572904736843,32.948947754701095","81.3930907631579,43.71128610487852","62.4325049368421,29.545473746433665"
11010,"62.90524877894736,32.94842057261842","80.81243145789475,46.30191383545118","53.56091811578947,29.54779199584851"
11020,"62.90524877894736,32.94842057261842","80.81243145789475,46.30191383545118","53.56091811578947,29.54779199584851"
11030,"62.820934236842106,32.95154987139123","80.43382954210526,48.04138064544112","53.699894168421054,29.544601868373853"
11040,"62.29428342105263,32.95238119698314","82.06866878421053,48.08233642061768","52.080409163157896,29.543263636933215"
11050,"62.29428342105263,32.95238119698314","82.06866878421053,48.08233642061768","52.080409163157896,29.543263636933215"
11060,"62.832091352631586,32.95235416200454","78.88337334210526,48.083174798015136","53.332352652631585,29.542330930171556"
11070,"64.09552656842105,32.981389729019625","81.38042544210526,48.084255681271365","54.470949715789466,30.986397553280366"
11080,"64.09552656842105,32.981389729019625","81.38042544210526,48.084255681271365","54.470949715789466,30.986397553280366"
11090,"64.2244423263158,37.13006264612828","80.92289323157894,48.08143568457083","55.33352378947369,36.42606504467158"
11100,"63.77178806842105,37.13215109822504","81.60637095789474,48.090796410719285","48.18417792631579,36.192942424214365"
11110,"63.77178806842105,37.13215109822504","81.60637095789474,48.090796410719285","48.18417792631579,36.192942424214365"
11120,"73.05169959999999,37.23259280246413","81.53700238947368,48.0733152026715","42.55011599473684,36.193381742616594"
11130,"66.28973863157894,37.102101719512504","80.21772742105263,48.07640542018609","42.1563374,36.19516605120411"
11140,"66.28973863157894,37.102101719512504","80.21772742105263,48.07640542018609","42.1563374,36.19516605120411"
11150,"60.127900378947366,37.10571088915544","81.70444440526316,48.0755254703557","42.63005376842106,36.22232944595123"
11160,"61.874260589473685,37.10721133046767","80.8282770105263,48.07484645395115","41.67301161578948,36.22385016349741"
11170,"61.874260589473685,37.10721133046767","80.8282770105263,48.07484645395115","41.67301161578948,36.22385016349741"
11180,"63.41139320526316,37.10925247135188","73.86272063157895,48.07579569116976","45.05547075789474,38.21396928434424"
11190,"63.096364294736844,37.108677978056654","78.19410344210526,47.907496625184535","52.105568915789476,38.9673327567223"
11200,"63.096364294736844,37.108677978056654","78.19410344210526,47.907496625184535","52.105568915789476,38.9673327567223"
11210,"52.996592863157886,37.00298472922475","72.92994854210527,47.910940208379046","52.45749315263158,40.01013946872347"
11220,"52.139920847368415,37.00365384494507","69.93974535789474,36.972256151871306","61.74764685789475,40.82431812545947"
11230,"52.139920847368415,37.00365384494507","69.93974535789474,36.972256151871306","61.74764685789475,40.82431812545947"
11240,"52.869650647368424,37.00349163507348","72.12193731578947,36.970461608516416","62.266870094736845,41.46771682238702"
11250,"53.7064126,30.897797169667538","71.65194001578948,36.97184735628081","64.09002535789473,41.65120322213689"
11260,"53.7064126,30.897797169667538","71.65194001578948,36.97184735628081","64.09002535789473,41.65120322213689"
11270,"52.808632631578945,25.606105633636705","72.59861410526317,37.000289829144926","63.27738992105264,42.53300311909307"
11280,"52.497796300000005,25.60091491774574","70.93588134736842,37.00116977897531","62.984268584210525,43.07752814054025"
11290,"52.497796300000005,25.60091491774574","70.93588134736842,37.00116977897531","62.984268584210525,43.07752814054025"
11300,"52.90703541052632,25.598265489843058","68.66537635263157,37.00177950799164","63.1285924631579,44.03991254995473"
11310,"52.35238023157895,25.591790612468653","78.32006703157894,39.3217221990071","63.46607959473685,44.57873994966222"
11320,"52.49479283157895,25.59600131038541","83.02099677368422,41.22364714815535","62.581889284210526,45.72388757314905"
11330,"52.49479283157895,25.59600131038541","83.02099677368422,41.22364714815535","62.581889284210526,45.72388757314905"
11340,"52.834597505263154,25.598447975948602","78.08324631578948,41.84403256479531","58.022878005263166,46.418950114178855"
11350,"50.17444106842105,25.60136099489262","81.1695077368421,41.949058387858464","63.28416287894737,47.35372505169933"
11360,"50.17444106842105,25.60136099489262","81.1695077368421,41.949058387858464","63.28416287894737,47.35372505169933"
11370,"52.84452540526315,25.600840571554592","79.06553745263157,42.18528680925411","63.517860905263156,47.94077609448238"
11380,"53.516755373684205,25.603415653266126","82.02460935263159,43.53518527897978","63.449061415789465,48.09430097920016"
11390,"53.516755373684205,25.603415653266126","82.02460935263159,43.53518527897978","63.449061415789465,48.09430097920016"
11400,"53.36605526315789,25.60072567289555","83.23208968947368,44.91142681370651","62.95606273684211,48.09413201058393"
11410,"46.7687685,25.42372090926473","84.02898881578946,45.89203736169978","69.10007339473685,48.41269192215792"
11420,"46.7687685,25.42372090926473","84.02898881578946,45.89203736169978","69.10007339473685,48.41269192215792"
11430,"42.06291819999999,25.426775861846394","81.96149258421053,48.03491613212024","75.06070761578948,48.98392750246069"
11440,"42.3826166631579,25.42687724301614","80.01870288421053,48.359742336832184","75.4813035105263,50.45426536602286"
11450,"42.3826166631579,25.42687724301614","80.01870288421053,48.359742336832184","75.4813035105263,50.45426536602286"
11460,"41.494422863157894,25.42620812729582","73.13951306842104,48.36174474235173","84.31112532105264,51.349319161237084"
11470,"42.828007021052635,25.430750003700414","72.35836624736841,48.360164989900326","75.5264731368421,45.128631414361266"
11480,"42.828007021052635,25.430750003700414","72.35836624736841,48.360164989900326","75.5264731368421,45.128631414361266"
11490,"42.07462574210526,25.430743244955764","72.39220380526315,48.36187638838935","74.17719680526316,46.70413534467266"
11500,"45.2770657631579,29.581774963947165","72.44672388947369,48.36176552856819","74.07782793157895,49.09837332561395"
11510,"45.2770657631579,29.581774963947165","72.44672388947369,48.36176552856819","74.07782793157895,49.09837332561395"
11520,"52.61873832631579,30.190812203075676","71.57477397894736,43.9903895621044","73.85757973157895,49.13892579351211"
11530,"52.180737484210525,30.205972067324936","73.13464671578947,43.99070828409021","74.03605073684211,49.157613722468504"
11540,"52.180737484210525,30.205972067324936","73.13464671578947,43.99070828409021","74.03605073684211,49.157613722468504"
11550,"53.73638758947369,30.189446936656438","72.74744977368421,39.12352562500515","68.19206607894736,49.15649177085666"
11560,"52.65322385263158,30.189751080165674","61.28952372631579,39.041302281405045","73.31423185789474,49.140081538847205"
11570,"52.65322385263158,30.189751080165674","61.28952372631579,39.041302281405045","73.31423185789474,49.140081538847205"
11580,"52.905457021052634,30.184344084445918","67.48688238947368,39.20843039052936","73.22638543157896,49.14020995499555"
11590,"41.65255888947368,30.05942220708564","65.27312885789473,39.207120858892004","73.89789530526315,49.138303989004335"
11600,"41.65255888947368,30.05942220708564","65.27312885789473,39.207120858892004","73.89789530526315,49.138303989004335"
11610,"42.78793603157895,30.055954971080347","72.66059917894738,37.201659765527324","74.02987011578948,49.140054503868605"
11620,"43.343576810526315,30.088559155270467","73.43926872105263,39.04216837375779","73.38165561578947,49.1401491262937"
11630,"43.343576810526315,30.088559155270467","73.43926872105263,39.04216837375779","73.38165561578947,49.1401491262937"
11640,"42.97217268421053,30.089660830648366","72.51293490526315,39.34011800057938","73.37262472105263,49.13995988144351"
11650,"45.32345130526316,33.193783279636236","69.48903688421052,39.33268346382343","70.54660470526316,43.65802320101311"
11660,"45.32345130526316,33.193783279636236","69.48903688421052,39.33268346382343","70.54660470526316,43.65802320101311"
11670,"54.25330918421053,33.7796380246163","71.3371609736842,34.0052316135349","63.53340502105264,43.65884776786037"
11680,"53.64663137894736,34.66098508568094","73.02117154210526,28.197777523877992","63.10420555263157,43.66019951679031"
11690,"53.64663137894736,34.66098508568094","73.02117154210526,28.197777523877992","63.10420555263157,43.66019951679031"
11700,"53.28579821052632,35.160496867761175","74.60256263157895,32.38069179438469","62.7393562,43.663335574307766"
11710,"53.631642231578944,31.727169484376045","59.75969671578948,32.89606524543914","63.19419870526317,43.658144858416804"
11720,"53.631642231578944,31.727169484376045","59.75969671578948,32.89606524543914","63.19419870526317,43.658144858416804"
11730,"53.95736080526316,32.1059633282681","60.55504220526316,33.073884398565724","63.5818734,43.6604293141084"
11740,"55.192293873684214,32.16082405858967","61.989311842105266,33.07497221056077","62.668251894736834,37.05172879563834"
11750,"55.192293873684214,32.16082405858967","61.989311842105266,33.07497221056077","62.668251894736834,37.05172879563834"
11760,"63.10103454210526,32.28694223375294","62.23688122105264,33.07423083550682","57.57955211578948,37.0502553893047"
11770,"63.619707842105264,32.286989544965486","61.03821695263158,33.07567894192061","62.880430784210525,37.048950951587315"
11780,"63.619707842105264,32.286989544965486","61.03821695263158,33.07567894192061","62.880430784210525,37.048950951587315"
11790,"64.43697952631578,32.573533283133884","60.876411789473686,33.09229405761565","63.570335073684205,37.049113161458905"
11800,"61.14754626315789,33.76470119894047","61.58599265263159,33.10033832338794","56.96787717894738,36.855880651924174"
11810,"61.14754626315789,33.76470119894047","61.58599265263159,33.10033832338794","56.96787717894738,36.855880651924174"
11820,"63.78906634736842,34.43058623931755","61.529491352631574,33.0972342483957","53.33476896842105,31.928681456106652"
11830,"64.15525743157896,35.75538805433787","62.70690468947369,33.09913965157174","52.72448775263158,31.927471640814357"
11840,"64.15525743157896,35.75538805433787","62.70690468947369,33.09913965157174","52.72448775263158,31.927471640814357"
11850,"63.54023975789473,36.50340535969802","63.06907596842107,33.02566037636493","53.129526626315794,31.92610637439512"
11860,"65.8494114,40.88359907478193","61.35961685263158,35.549980076411515","45.996846878947366,31.80287418319726"
11870,"65.8494114,40.88359907478193","61.35961685263158,35.549980076411515","45.996846878947366,31.80287418319726"
11880,"66.20131714210525,43.07147906407878","62.572667857894736,38.12422826840909","43.459588378947366,31.801394018118977"
11890,"62.651911247368425,42.99276672388845","61.34919469473685,38.31905054660474","39.09706865789474,27.765119024534716"
11900,"62.651911247368425,42.99276672388845","61.34919469473685,38.31905054660474","39.09706865789474,27.765119024534716"
11910,"58.00285277894737,38.534401368186195","54.596483089473686,38.32281285178506","32.885731736842104,27.764652671153886"
11920,"55.451859563157896,38.380011364153255","61.755737452631585,38.347243584871265","32.29484701052632,27.76304408992726"
11930,"55.451859563157896,38.380011364153255","61.755737452631585,38.347243584871265","32.29484701052632,27.76304408992726"
11940,"52.91679662631579,34.65897773851999","58.8449893,38.34732672973713","32.86087417894737,27.76638966852886"
11950,"52.5504027,34.63291601915077","60.540305321052635,38.839281043573386","32.01698081052632,27.66523829610155"
11960,"52.5504027,34.63291601915077","60.540305321052635,38.839281043573386","32.01698081052632,27.66523829610155"
11970,"53.025890668421056,34.63110467558465","64.70804774210528,43.31235703846579","22.241525973684208,27.66673197866913"
11980,"52.86786079473684,34.63363244608364","68.76482991052632,43.501525465782734","22.018254326315787,27.691827197553444"
11990,"52.78059782105262,34.63201710611236","70.07533278421053,43.501421534700405","22.058241673684215,27.692868044229495"
12000,"52.78059782105262,34.63201710611236","70.07533278421053,43.501421534700405","22.058241673684215,27.692868044229495"
12010,"50.6720689,34.6354640658837","71.76248627368422,47.80651025685459","21.001925310526318,27.67431529016609"
12020,"52.26713692105264,34.63641704887931","73.05062989473683,47.89419344664639","22.088074142105267,27.675308825629592"
12030,"52.26713692105264,34.63641704887931","73.05062989473683,47.89419344664639","22.088074142105267,27.675308825629592"
12040,"54.426813378947365,37.65349362552378","71.01293984210527,47.61138311415076","21.67856022105263,27.67251070534462"
12050,"53.591597110526315,39.341807762783205","61.762796263157895,40.786131935243176","21.96478992105263,27.66413662072365"
12060,"53.591597110526315,39.341807762783205","61.762796263157895,40.786131935243176","21.96478992105263,27.66413662072365"
12070,"61.008668847368426,39.54169763579788","60.447271557894744,35.67932577273972","21.99732349473684,27.66239286460403"
12080,"62.90615845263159,39.542082884242916","61.131308468421054,35.682769355934234","21.89873363157895,27.661825130053455"
12090,"62.90615845263159,39.542082884242916","61.131308468421054,35.682769355934234","21.89873363157895,27.661825130053455"
12100,"63.572321505263155,39.54196122683922","60.706536957894734,35.67715014874963","22.398064694736842,27.691347326683314"
12110,"63.71485996842105,39.54078520527017","61.8416478631579,35.67601383558283","21.828722110526318,27.69254362448631"
12120,"63.71485996842105,39.54078520527017","61.8416478631579,35.67601383558283","21.828722110526318,27.69254362448631"
12130,"63.326634905263155,39.534039978109774","58.285130242105254,30.59772636207053","24.487639378947367,27.81854690099054"
12140,"63.252846378947375,39.535675594315","60.14072995789473,30.595807101416852","32.707309863157896,21.79969554558851"
12150,"63.252846378947375,39.535675594315","60.14072995789473,30.595807101416852","32.707309863157896,21.79969554558851"
12160,"63.4873602368421,39.538906274257556","62.60981901578947,30.622503532097834","32.71805434210526,24.839305776895056"
12170,"63.35784670526315,39.53835881594093","61.429667110526324,30.62604411763585","32.678901352631584,25.97548454623174"
12180,"63.35784670526315,39.53835881594093","61.429667110526324,30.62604411763585","32.678901352631584,25.97548454623174"
12190,"63.55188853157895,39.53814253611214","63.53825667368421,37.30065065707655","32.227365368421054,20.065165112414483"
12200,"56.869599231578945,39.379879771394926","69.20984994210527,37.48153231276244","32.07982162105263,20.06742929187213"
12210,"56.869599231578945,39.379879771394926","69.20984994210527,37.48153231276244","32.07982162105263,20.06742929187213"
12220,"48.45103652105263,39.38151538760015","71.55863416315789,37.508776113810356","32.36151185789473,20.062914450446133"
12230,"44.09760688421053,39.07065368618216","70.99791654210526,37.59718682117847","31.794601778947374,20.06233319840626"
12240,"44.09760688421053,39.07065368618216","70.99791654210526,37.59718682117847","31.794601778947374,20.06233319840626"
12250,"31.921942394736842,39.072269026153435","79.7131271368421,37.92404314636524","32.20823767368421,20.06396881461149"
12260,"31.369315999999998,39.06859902780865","82.69163498421052,41.16587532385791","31.461758773684213,20.063745776038047"
12270,"31.369315999999998,39.06859902780865","82.69163498421052,41.16587532385791","31.461758773684213,20.063745776038047"
12280,"32.45676174736842,39.09583001000227","80.55908498947367,42.417697495558855","31.750769094736835,14.466910436562863"
12290,"32.736171347368426,43.21229075011049","81.59381012631579,42.414551848133684","32.127040710526316,14.469012406148916"
12300,"32.736171347368426,43.21229075011049","81.59381012631579,42.414551848133684","32.127040710526316,14.469012406148916"
12310,"31.41643742105263,43.21181087924036","81.09169452105264,42.41721941258014","32.25641557368421,14.467444377390187"
12320,"31.962960026315795,43.213216698127496","81.94024236842107,42.41803007502231","30.687520689473683,14.496473185660621"
12330,"31.962960026315795,43.213216698127496","81.94024236842107,42.41803007502231","30.687520689473683,14.496473185660621"
12340,"38.398460142105264,43.36807305554127","82.2829834368421,42.44142842602404","31.335760905263154,14.49207324289367"
12350,"42.48534950526316,43.37113476686758","83.44071167894737,43.93785586435636","31.26531782631579,14.492722082380041"
12360,"42.48534950526316,43.37113476686758","83.44071167894737,43.93785586435636","31.26531782631579,14.492722082380041"
12370,"42.5375999,43.37243244584032","81.65681967368421,48.02572169570351","31.614881436842108,14.488693870568824"
12380,"43.06680239473685,43.37133077046242","92.47096614210528,48.02853476366522","32.35160733684211,14.496000073535141"
12390,"43.06680239473685,43.37133077046242","92.47096614210528,48.02853476366522","32.35160733684211,14.496000073535141"
12400,"42.52700012631579,43.37095228076204","90.9892742631579,48.055861709579005","30.980970094736843,14.495689171281256"
12410,"42.429760099999996,43.37018178387197","97.34247505263158,48.184126522650985","31.625785363157892,14.498162871823043"
12420,"42.429760099999996,43.37018178387197","97.34247505263158,48.184126522650985","31.625785363157892,14.498162871823043"
12430,"42.873465536842104,38.8176130452423","100.99225393684209,48.23668100661549","32.692502689473685,14.496317734533678"
12440,"42.096417636842105,32.388911414282866","101.55762716315787,48.318544055796856","31.993083110526314,14.474716786633257"
12450,"42.096417636842105,32.388911414282866","101.55762716315787,48.318544055796856","31.993083110526314,14.474716786633257"
12460,"30.313382736842104,32.33209740675754","100.66480648947369,49.48267610896717","33.065545952631574,14.493066778357175"
12470,"32.62760382105263,32.32845444339136","99.69499714736843,49.87627697522581","33.432352489473686,17.968000993805813"
12480,"32.62760382105263,32.32845444339136","99.69499714736843,49.87627697522581","33.432352489473686,17.968000993805813"
12490,"32.717599526315794,32.329556118769254","101.94269261578947,47.000635573212136","36.5523331,18.083690425974613"
12500,"32.64769734736843,32.3251696934916","103.37868076315789,48.05809276347967","42.352070557894734,18.172257015864194"
12510,"32.64769734736843,32.3251696934916","103.37868076315789,48.05809276347967","42.352070557894734,18.172257015864194"
12520,"32.79677137368421,32.3275758065869","102.34196389473685,48.085080201191175","42.303170636842104,18.172459778203685"
12530,"32.8036823,32.32954936002461","91.30315008947369,48.08416560766668","42.85920508421052,18.169066888389537"
12540,"32.8036823,32.32954936002461","91.30315008947369,48.08416560766668","42.85920508421052,18.169066888389537"
12550,"32.75705219473684,32.33025902821282","108.6141669,43.250628904301024","42.827095336842106,18.18221264673319"
12560,"32.81595151052631,32.33035365063792","109.37255726842106,43.2509060538539","42.30312678421052,18.171817697461965"
12570,"32.81595151052631,32.33035365063792","109.37255726842106,43.2509060538539","42.30312678421052,18.171817697461965"
12580,"33.21482408421053,32.356205848923","94.47523426315792,44.810620592585934","42.95427209473684,18.170310497405083"
12590,"33.171080410526315,25.709649601670005","94.32144861578948,46.15697154803476","39.5584931631579,17.983613693946605"
12600,"33.171080410526315,25.709649601670005","94.32144861578948,46.15697154803476","39.5584931631579,17.983613693946605"
12610,"32.73931564736842,25.69870719408215","90.26716519473683,47.621859367249556","32.40387794210527,17.982512018568706"
12620,"37.80453933157895,28.52887068743935","81.6423159631579,47.62094477372506","31.923873042105264,17.985823803447055"
12630,"37.80453933157895,28.52887068743935","81.6423159631579,47.62094477372506","31.923873042105264,17.985823803447055"
12640,"44.97799632631579,31.684075728489603","74.51260992105263,47.384217483134236","29.12097504736842,11.076305078108446"
12650,"44.900193742105266,36.67072484224583","71.63309641052632,47.38539536873397","32.216138110526316,11.078271872801507"
12660,"44.900193742105266,36.67072484224583","71.63309641052632,47.38539536873397","32.216138110526316,11.078271872801507"
12670,"43.329383836842105,36.67181975887908","63.67076820526316,47.19389195643403","32.77474634210527,11.078582775055393"
12680,"44.9506136631579,36.732283488515236","60.463266226315795,46.98496276599688","31.58496948421052,11.080603639705652"
12690,"44.9506136631579,36.732283488515236","60.463266226315795,46.98496276599688","31.58496948421052,11.080603639705652"
12700,"53.322736373684215,36.80208104451262","50.8838598,46.986965171516424","32.10490937368421,11.08042791234476"
12710,"52.84840076842105,36.806332294897274","46.83291718947368,46.98460247157814","32.092564194736845,11.083766732201708"
12720,"52.84840076842105,36.806332294897274","46.83291718947368,46.98460247157814","32.092564194736845,11.083766732201708"
12730,"51.28361668947368,42.658654940875515","51.35761684736842,41.75084102764006","31.7034396,11.082090563528583"
12740,"56.82239757368422,42.76318568562767","50.43394682105263,41.75128446692466","28.265797126315793,10.903301491310248"
12750,"64.30418769473684,42.76356417532806","50.711240347368424,41.75219906044916","21.245393031578946,10.924449603319138"
12760,"64.30418769473684,42.76356417532806","50.711240347368424,41.75219906044916","21.245393031578946,10.924449603319138"
12770,"63.70389803684211,42.76335465424391","51.69785021578947,41.750224369884904","21.444202636842107,10.927416692220353"
12780,"64.10362752631579,42.76338844796716","51.18166265789474,41.74862383121703","20.87544378947368,10.921421685716076"
12790,"64.10362752631579,42.76338844796716","51.18166265789474,41.74862383121703","20.87544378947368,10.921421685716076"
12800,"63.60301286315789,42.76957269932163","51.7261267631579,41.75365409560177","25.01667752105263,14.94618653716191"
12810,"65.34412057368421,38.63917542774574","50.9054253,41.754956698500294","31.739115863157895,15.636761271744318"
12820,"65.34412057368421,38.63917542774574","50.9054253,41.754956698500294","31.739115863157895,15.636761271744318"
12830,"71.90068767894738,40.075084246062374","52.530683821052634,41.7512013220588","31.81925928947368,15.818781023905206"
12840,"74.75603373157895,36.38186961340724","48.543794078947364,41.58987949606728","31.906831963157895,15.81628028838482"
12850,"74.75603373157895,36.38186961340724","48.543794078947364,41.58987949606728","31.906831963157895,15.81628028838482"
12860,"74.40656915789474,38.32952354162005","41.74339791052632,41.58957463155912","32.0812114,15.814218871266664"
12870,"74.67355302631579,38.966988060745166","41.64006721578948,41.589332125700345","31.907618952631577,15.814354046159657"
12880,"74.67355302631579,38.966988060745166","41.64006721578948,41.589332125700345","31.907618952631577,15.814354046159657"
12890,"74.50852255263159,40.40647225498148","41.53319838421052,41.59156317960102","31.98182327894737,15.812353457743349"
12900,"75.90396026842105,41.019808055707195","41.66644714210526,41.601027836831804","32.064330399999996,15.80856180199487"
12910,"75.90396026842105,41.019808055707195","41.66644714210526,41.601027836831804","32.064330399999996,15.80856180199487"
12920,"80.39158075789474,44.7753788665004","42.268912647368424,41.600120172046125","32.15165800526315,15.81056239041118"
12930,"85.86489801052632,45.292774286923716","37.82259184736842,41.41624530118916","31.9396277631579,12.331823001724764"
12940,"85.86489801052632,45.292774286923716","37.82259184736842,41.41624530118916","31.9396277631579,12.331823001724764"
12950,"84.63550514736842,45.29478163408467","25.167195847368422,41.32233317519642","32.391662689473684,12.33280977844362"
12960,"88.75905673157894,47.03249543598871","20.21407234736842,34.60508717704542","32.215587489473684,12.331613480640623"
12970,"88.75905673157894,47.03249543598871","20.21407234736842,34.60508717704542","32.215587489473684,12.331613480640623"
12980,"94.73982153684211,47.95334060078616","19.10379260526316,34.6109835337829","31.8977380631579,12.33126202591884"
12990,"97.0279638631579,48.506341088024065","19.64796815263158,34.606389779943946","29.37779513157895,12.330728085091513"
13000,"97.0279638631579,48.506341088024065","19.64796815263158,34.606389779943946","29.37779513157895,12.330728085091513"
13010,"104.8597049631579,49.69003383224809","21.020141694736843,30.276932683352964","32.14472782631579,12.33299226454916"
13020,"106.63060561052632,44.22703515432613","20.561069557894736,30.274625413325253","31.734660826315793,12.327625821297305"
13030,"106.63060561052632,44.22703515432613","20.561069557894736,30.274625413325253","31.734660826315793,12.327625821297305"
13040,"95.73713031052631,40.7036001872713","20.12424587368421,30.27429976260062","26.045740289473684,12.128628102576386"
13050,"85.75340279473684,41.95796236555252","19.33958615263158,30.27698118452472","21.9995735,12.127722430793327"
13060,"85.75340279473684,41.95796236555252","19.33958615263158,30.27698118452472","21.9995735,12.127722430793327"
13070,"84.14514992105264,43.307805329499956","20.791980031578944,30.27493027783342","21.924667373684212,12.130608414758747"
13080,"84.2551668,43.31342184630385","19.735680552631578,30.278990518783083","22.077461673684216,12.127783259495175"
13090,"84.2551668,43.31342184630385","19.735680552631578,30.278990518783083","22.077461673684216,12.127783259495175"
13100,"91.35260687368422,48.96578027307626","20.850019410526315,23.733882107924668","21.97823318947368,12.12983791786868"
13110,"93.29069778947368,48.96232655456027","21.052175868421052,23.73618937795238","27.517018531578948,12.349922919896642"
13120,"93.29069778947368,48.96232655456027","21.052175868421052,23.73618937795238","27.517018531578948,12.349922919896642"
13130,"92.97775843157896,45.10040689670414","20.419168721052632,23.73623095038531","32.62967408421053,12.361967002862396"
13140,"94.20415066842106,45.099102458986756","20.98425392105263,23.738053208695483","32.42933673684211,12.360304351678572"
13150,"94.20415066842106,45.099102458986756","20.98425392105263,23.738053208695483","32.42933673684211,12.360304351678572"
13160,"90.98765509473684,45.09354677088471","20.212330763157894,23.73785227526965","32.68108021578948,13.303879174732947"
13170,"80.22356377368422,44.8634588267752","20.698833778947368,23.73781763157554","33.00653825263158,14.911439830917837"
13180,"80.22356377368422,44.8634588267752","20.698833778947368,23.73781763157554","33.00653825263158,14.911439830917837"
13190,"83.31169227894736,44.86630425827272","20.25134752631579,19.21342739696775","32.922342678947366,16.77054744547501"
13200,"82.8477158631579,44.86613528965648","20.97609248421053,19.218277514143114","42.79936666315789,17.10036066689074"
13210,"82.8477158631579,44.86613528965648","20.97609248421053,19.218277514143114","42.79936666315789,17.10036066689074"
13220,"81.88843083157894,44.86422256492062","19.919878710526316,19.21637211096708","43.27630914210526,18.214472134946178"
