,k8s-master,k8s-node01,k8s-node02
7260,"93.37837069473684,50.951621108559834","71.1292462736842,39.08925608279178","75.49105755263159,40.956654345700464"
7270,"93.37837069473684,50.951621108559834","71.1292462736842,39.08925608279178","75.49105755263159,40.956654345700464"
7280,"94.10226277894735,46.48442883234508","72.59314563684211,39.09247794634398","76.28293162105263,40.996740460217794"
7290,"93.26994427894736,46.484293657452085","71.9618582631579,39.08109402845952","82.74930837368422,36.392169940253375"
7300,"93.26994427894736,46.484293657452085","71.9618582631579,39.08109402845952","82.74930837368422,36.392169940253375"
7310,"86.56198796842105,46.511909888090734","63.718894110526314,39.10228211177705","83.7640210105263,36.397678317142876"
7320,"92.47399917894737,46.51312646212768","70.54261672631579,39.08624208140423","75.24954722631578,40.67908622042686"
7330,"92.47399917894737,46.51312646212768","70.54261672631579,39.08624208140423","75.24954722631578,40.67908622042686"
7340,"92.61132485789474,46.51179498943169","72.62772335789472,39.086921097808776","63.165880147368426,42.64273809722549"
7350,"96.05962125263157,49.274614351099345","73.65660066842105,39.31750952580335","61.20563141578947,36.534894351020945"
7360,"96.05962125263157,49.274614351099345","73.65660066842105,39.31750952580335","61.20563141578947,36.534894351020945"
7370,"97.76041298421053,49.60855040675139","83.0708101263158,39.3251311385075","61.04355488421052,36.435588115883"
7380,"93.15255342105262,50.924538818748516","81.55472467894737,39.947172523725904","42.50721246315789,36.231000915336786"
7390,"93.15255342105262,50.924538818748516","81.55472467894737,39.947172523725904","42.50721246315789,36.231000915336786"
7400,"87.06973070000001,51.469192256344044","82.71764383157894,40.35479022862136","41.63744152631579,36.23284605262615"
7410,"85.79102582631579,57.68278332133769","82.69666757368421,41.457900878986734","40.19635334210526,36.23205527950214"
7420,"85.79102582631579,57.68278332133769","82.69666757368421,41.457900878986734","40.19635334210526,36.23205527950214"
7430,"74.93592380526314,57.68342540207941","82.87712987894736,42.22535570586145","42.66474965789474,36.234528980043926"
7440,"83.55463041578946,51.97676722079136","74.26132507894737,43.09161434833722","41.935420389473684,36.23526568321074"
7450,"83.55463041578946,51.97676722079136","74.26132507894737,43.09161434833722","41.935420389473684,36.23526568321074"
7460,"91.55734700526317,43.663639717817006","70.67938374736842,43.540894559769065","40.90809835789474,36.234339735193736"
7470,"91.35674012105262,43.68978254212202","65.95726772631579,44.288082825589576","42.04491897368421,36.234136972854245"
7480,"90.74407819473686,43.69066793767113","74.1824217,45.000121599366324","42.05427392105263,36.237049991798266"
7490,"90.74407819473686,43.69066793767113","74.1824217,45.000121599366324","42.05427392105263,36.237049991798266"
7500,"93.27216455789473,43.94497246386049","68.33423935789475,46.44894167325301","41.602561421052634,36.239733213424195"
7510,"100.52212628947369,47.447110626524136","71.7741595368421,47.09465855902603","41.272846615789476,36.238158425920815"
7520,"100.52212628947369,47.447110626524136","71.7741595368421,47.09465855902603","41.272846615789476,36.238158425920815"
7530,"100.63022313684212,47.89022068450268","70.46919768421053,48.081470328264935","42.17090598947369,36.23672557205508"
7540,"101.28155971052631,47.88845665214911","62.947353684210526,48.707946106329395","43.15652732631579,36.2627197039778"
7550,"101.28155971052631,47.88845665214911","62.947353684210526,48.707946106329395","43.15652732631579,36.2627197039778"
7560,"100.30118315263158,48.448425405120844","62.27971883157895,49.66305196671905","47.105085063157894,42.43126373588124"
7570,"103.4345689368421,49.794253674746365","60.60952670000001,49.662587741217976","52.88642707368421,42.463698951455115"
7580,"103.4345689368421,49.794253674746365","60.60952670000001,49.662587741217976","52.88642707368421,42.463698951455115"
7590,"100.77556527368421,51.693089190354435","62.62067171052632,45.080280178797494","50.516362584210526,42.48869954791433"
7600,"99.63840100000002,51.567106190084154","60.59019772105263,45.08066818817152","48.2349932368421,42.324664815266274"
7610,"99.63840100000002,51.567106190084154","60.59019772105263,45.08066818817152","48.2349932368421,42.324664815266274"
7620,"92.29916312631578,51.55678558700407","62.326762373684204,40.321379850021906","44.0491573,46.07915422691553"
7630,"86.09900691578946,51.57470977781506","57.818395978947365,40.1161575348545","48.305155836842104,46.19270113703037"
7640,"86.09900691578946,51.57470977781506","57.818395978947365,40.1161575348545","48.305155836842104,46.19270113703037"
7650,"89.74631842631578,51.551142035221574","51.82537685263158,40.116670261527325","55.10974997368421,46.39479436080085"
7660,"85.4815553736842,51.43908880767431","52.139160673684216,40.143332048514196","61.79386816842105,46.96267760375738"
7670,"85.4815553736842,51.43908880767431","52.139160673684216,40.143332048514196","61.79386816842105,46.96267760375738"
7680,"80.96827287894736,51.438264240827046","61.470728300000005,42.12867208433993","60.68075403157895,48.01617664979436"
7690,"81.23823809999999,51.44017696556291","63.3022192263158,43.243727880434356","61.812647552631574,48.68023007037137"
7700,"81.23823809999999,51.44017696556291","63.3022192263158,43.243727880434356","61.812647552631574,48.68023007037137"
7710,"82.43121523157895,51.442272176404316","61.75148742105263,45.20041758123132","59.17730953157894,50.04490172008024"
7720,"79.85266848421053,51.44906471477726","63.793802752631585,45.75491069167452","65.13583295263157,50.90563460996332"
7730,"79.85266848421053,51.44906471477726","63.793802752631585,45.75491069167452","65.13583295263157,50.90563460996332"
7740,"82.59964207894735,51.44998390404962","58.94498830000001,46.732001440346224","71.4328518,50.36038640283862"
7750,"80.5127433631579,47.468691298190606","62.557545821052635,46.73176586322628","72.90942396315789,50.40504818748379"
7760,"80.5127433631579,47.468691298190606","62.557545821052635,46.73176586322628","72.90942396315789,50.40504818748379"
7770,"83.27162080000001,47.46863722823341","63.226667684210526,46.73460664614328","79.03316476842106,50.53478229103465"
7780,"82.28953891052632,47.49664546606174","62.55244791052631,46.731897509263895","78.98981441052631,51.565923409770456"
7790,"82.28953891052632,47.49664546606174","62.55244791052631,46.731897509263895","78.98981441052631,51.565923409770456"
7800,"77.26939765789474,52.469891989177626","62.07657515263158,46.73338025937179","80.30722839473682,53.30803039569679"
7810,"82.52865490526317,46.44751256906846","62.149083252631584,46.73428099541865","80.31963266315789,54.14792607582487"
7820,"88.21879854736842,46.61840742753595","62.6011863,46.75991040032105","78.37867880526315,55.85263692760445"
7830,"88.21879854736842,46.61840742753595","62.6011863,46.75991040032105","78.37867880526315,55.85263692760445"
7840,"93.76478085789473,46.619583449104994","63.33463699473683,46.7608734950173","81.39852026315789,56.42675173312799"
7850,"92.23225649999999,46.61910357823487","64.41494250526316,46.93132047003733","79.40665968421052,57.018831281930424"
7860,"92.23225649999999,46.61910357823487","64.41494250526316,46.93132047003733","79.40665968421052,57.018831281930424"
7870,"92.89193,46.650051869985816","61.4409586263158,47.42820111717599","81.19782322631579,57.01030850492716"
7880,"93.590544,46.65070070947218","61.74698022631579,48.58435819196223","74.55409145263158,57.00895675599722"
7890,"93.590544,46.65070070947218","61.74698022631579,48.58435819196223","74.55409145263158,57.00895675599722"
7900,"89.92243194736842,51.66051204114291","62.346562363157894,49.186112229909966","80.1294034631579,53.34178356647735"
7910,"84.23327963157895,51.77766812090069","61.90790318421054,50.21354026612316","79.37248679473684,53.343993675977806"
7920,"84.23327963157895,51.77766812090069","61.90790318421054,50.21354026612316","79.37248679473684,53.343993675977806"
7930,"95.51891637894737,58.56425879855068","51.22985546842106,50.86419734267623","80.32808632105262,53.34416264459405"
7940,"92.8077450263158,52.59647651772173","52.210371773684216,51.96200057910399","78.07682026842106,53.16504915263253"
7950,"92.8077450263158,52.59647651772173","52.210371773684216,51.96200057910399","78.07682026842106,53.16504915263253"
7960,"96.29696932631579,53.489448619583854","51.474312652631575,51.961079056840674","65.74344226842105,52.99071409313834"
7970,"92.36743870000001,53.488820056331434","49.75131119473685,51.95877871555178","60.155978968421046,52.99226184566312"
7980,"92.36743870000001,53.488820056331434","49.75131119473685,51.95877871555178","60.155978968421046,52.99226184566312"
7990,"99.62812541052632,53.62350831971052","51.16540546842105,51.95875792933532","59.25295443684211,52.993106688744334"
8000,"102.48169064736842,53.62421798789874","52.10672445263158,51.95922908357521","59.86830729473685,52.993485178444715"
8010,"102.48169064736842,53.62421798789874","52.10672445263158,51.95922908357521","59.86830729473685,52.993485178444715"
8020,"101.57702602105262,57.909295889527506","50.63604114210526,51.959076651321126","59.04711632105262,52.99394477308089"
8030,"111.03241898947368,57.999660305493904","52.50504861578947,51.9591944398811","61.25647944210526,52.99468823499236"
8040,"111.03241898947368,57.999660305493904","52.50504861578947,51.9591944398811","61.25647944210526,52.99468823499236"
8050,"108.85477525789473,58.03289305293645","52.10236860526316,51.97915613642714","58.476173036842106,47.19096772179007"
8060,"109.83525313157895,58.03638732392034","52.57391853684211,51.96332396821899","59.007164463157885,47.19258306176134"
8070,"112.3982318631579,59.52155387324393","51.61384473157894,51.96139085008766","59.97873898421053,41.91399673160626"
8080,"112.3982318631579,59.52155387324393","51.61384473157894,51.96139085008766","59.97873898421053,41.91399673160626"
8090,"104.71962050526317,60.08301630878325","51.61813753157894,51.97547697611269","60.647927236842115,41.900033165159996"
8100,"114.82851645263158,60.978658114782","49.54963055789474,51.76051285416162","56.41503481052632,41.89855300008171"
8110,"114.82851645263158,60.978658114782","49.54963055789474,51.76051285416162","56.41503481052632,41.89855300008171"
8120,"111.7023817631579,66.71725136453985","38.69787107894737,51.550010840011886","58.659804421052634,41.89775546821305"
8130,"113.04010466315789,67.95725121044048","32.27735508947369,51.55097393470814","53.68753534210526,41.69951472889289"
8140,"113.04010466315789,67.95725121044048","32.27735508947369,51.55097393470814","53.68753534210526,41.69951472889289"
8150,"106.84684492105264,61.17760852229037","32.44741607368421,51.55080764497641","51.010503463157896,41.71662111160127"
8160,"112.72021531578947,63.71415187183095","32.357542794736844,46.21921240887236","49.742075336842106,41.70040688318666"
8170,"112.72021531578947,63.71415187183095","32.357542794736844,46.21921240887236","49.742075336842106,41.70040688318666"
8180,"112.03881281578946,69.52836871547422","32.92982488421053,46.19277927026661","49.768752431578946,41.701082757651626"
8190,"112.09675199473683,72.13616275111187","32.49526082631579,39.971021242751064","48.85187354210527,41.69954852261615"
8200,"112.09675199473683,72.13616275111187","32.49526082631579,39.971021242751064","48.85187354210527,41.69954852261615"
8210,"108.10591787368423,75.06094866956477","32.59692694736842,39.97422232008681","49.970428600000005,41.70034605448481"
8220,"107.32944436842106,72.10302462609442","32.26630851578947,39.971568613118","49.63660474736843,41.72584003930345"
8230,"107.32944436842106,72.10302462609442","32.26630851578947,39.971568613118","49.63660474736843,41.72584003930345"
8240,"112.1731157631579,71.91812564871276","29.59914518947369,39.9754833505524","49.423783989473684,41.727056613340395"
8250,"112.6233131526316,71.93429932465948","32.24092584736842,39.976349442905146","52.355276526315784,47.63373308379147"
8260,"112.6408943368421,71.70971299869481","32.70231791578947,39.97619008191224","55.956489547368435,42.93474965981549"
8270,"112.6408943368421,71.70971299869481","32.70231791578947,39.97619008191224","55.956489547368435,42.93474965981549"
8280,"110.7006814894737,71.70720550442978","32.313781810526315,39.975337847037146","60.545893078947365,36.311220455584"
8290,"110.01804781052631,77.92976542357357","32.58104939473684,39.981629141887474","58.780304921052625,36.307347694899725"
8300,"110.01804781052631,77.92976542357357","32.58104939473684,39.981629141887474","58.780304921052625,36.307347694899725"
8310,"109.76890065789473,74.15724368119893","32.303471742105266,39.981157987647585","58.9147399631579,29.824123270851217"
8320,"110.99517963684211,69.73002262084246","32.520263015789475,39.981871647746246","57.654750931578945,29.824028648426122"
8330,"110.99517963684211,69.73002262084246","32.520263015789475,39.981871647746246","57.654750931578945,29.824028648426122"
8340,"104.74874307894736,70.92767217276811","32.5915842,34.05612320018214","59.93355273157895,25.465571056135634"
8350,"113.30806464210525,78.00677456011218","32.358815394736844,34.05608162774921","61.8859840368421,25.466828182640477"
8360,"113.30806464210525,78.00677456011218","32.358815394736844,34.05608162774921","61.8859840368421,25.466828182640477"
8370,"103.39510586842104,78.12186246400715","32.4435472,34.057439660558316","57.8855817368421,25.493518465262113"
