,k8s-master,k8s-node01,k8s-node02
7940,"72.0955112263158,54.87255812469708","69.40838821052631,42.80204156675136","67.14784289473684,52.542393043034885"
7950,"64.31409692105262,48.4924045565564","72.83521956315789,42.80340652829929","54.183080221052634,55.91141772982283"
7960,"64.31409692105262,48.4924045565564","72.83521956315789,42.80340652829929","54.183080221052634,55.91141772982283"
7970,"68.24642845263156,48.4891265654013","73.63635093157895,42.803752965240385","52.136732821052625,53.937769669687306"
7980,"75.22634791578947,48.672045230600595","73.49816347894736,42.80279679928296","52.56647461052631,44.614209841583815"
7990,"75.22634791578947,48.672045230600595","73.49816347894736,42.80279679928296","52.56647461052631,44.614209841583815"
8000,"77.68267404736842,50.361562424407666","73.46269051052633,42.80385689632272","51.05225158947368,44.61267560654833"
8010,"86.44247328421052,51.62681969906419","74.24141471578947,42.80205542422901","50.31812751578948,44.611952420870814"
8020,"86.44247328421052,51.62681969906419","74.24141471578947,42.80205542422901","50.31812751578948,44.611952420870814"
8030,"90.64869065263157,54.404102774282194","73.7936053894737,42.80497935201188","51.752234394736846,44.61268912403763"
8040,"97.15943231578949,59.45946804489185","73.95723129473684,42.80368367785217","51.234939626315786,44.61287836888782"
8050,"97.15943231578949,59.45946804489185","73.95723129473684,42.80368367785217","51.234939626315786,44.61287836888782"
8060,"91.11263800526316,60.0721550061312","73.79585058947369,42.802457291080685","47.11989182631579,44.44546426391492"
8070,"92.0977517473684,61.474141685051016","73.63387743157895,42.80323330982874","40.438283436842106,44.444714043258806"
8080,"92.0977517473684,61.474141685051016","73.63387743157895,42.80323330982874","40.438283436842106,44.444714043258806"
8090,"96.47583401578946,62.130807797725915","73.22719156842105,42.8049862807507","41.4958485,44.44573461370091"
8100,"100.85416043157895,62.16125594237278","72.96326471052632,42.80434190804026","40.57251044736842,44.445443987680974"
8110,"100.85416043157895,62.16125594237278","72.96326471052632,42.80434190804026","40.57251044736842,44.445443987680974"
8120,"100.53484241578947,62.85559529772507","72.5047574,42.805547508595275","37.879075847368426,44.32234021263146"
8130,"102.31690510526316,64.1692181490948","73.55939845789474,42.80215935531134","30.744201547368416,44.32075190763878"
8140,"104.57561755789473,67.34720691835916","72.2515342368421,42.803371884605184","29.255347094736845,44.32033962421515"
8150,"104.57561755789473,67.34720691835916","72.2515342368421,42.803371884605184","29.255347094736845,44.32033962421515"
8160,"107.35460715263159,70.11325020122473","70.30914087894736,38.29229175727436","30.98024402631579,39.423946786510925"
8170,"105.78247775263156,60.58102764955125","74.15996989473683,38.293732934949325","31.04976892631579,39.42366291923564"
8180,"105.78247775263156,60.58102764955125","74.15996989473683,38.293732934949325","31.04976892631579,39.42366291923564"
8190,"111.80547067894737,62.752139193372216","64.44697247368421,38.060338367731866","29.393287610526315,39.42183805818022"
8200,"102.80426356315787,66.95138103794987","63.10190046842106,38.06120446008461","30.47200498947368,39.42321008334411"
8210,"102.80426356315787,66.95138103794987","63.10190046842106,38.06120446008461","30.47200498947368,39.42321008334411"
8220,"110.71456627894734,60.40610457927254","62.551150715789475,31.36556226958046","30.766447578947368,39.41868848317346"
8230,"111.24259046315791,60.39152596706315","62.92407000526317,31.365825561655694","28.546730163157893,39.41946573880818"
8240,"111.24259046315791,60.39152596706315","62.92407000526317,31.365825561655694","28.546730163157893,39.41946573880818"
8250,"111.01379791578947,60.39000524951697","62.83715457368422,31.364910968131195","30.882659478947367,39.421439292245886"
8260,"110.96387358947368,63.679743102819366","62.95125027894736,27.77797909613355","31.167704763157893,39.42148660345843"
8270,"110.96387358947368,63.679743102819366","62.95125027894736,27.77797909613355","31.167704763157893,39.42148660345843"
8280,"110.7602487526316,66.0552323261024","63.15249905263157,27.774597871588437","30.823969147368427,39.42053362046283"
8290,"102.6096526631579,60.026080643854236","62.74122336842105,27.774383080684956","29.81123076315789,39.41966174240302"
8300,"102.6096526631579,60.026080643854236","62.74122336842105,27.774383080684956","29.81123076315789,39.41966174240302"
8310,"111.77032028947369,62.97786774718267","63.57553778421053,27.804620096903957","28.683110821052633,39.31626646675201"
8320,"112.66120400526316,64.61023299623193","63.98488321578947,27.8071906590069","21.31873032105263,32.82767559945165"
8330,"111.73162892631579,66.27589182142559","64.59076835789475,32.05049581708573","19.87747541052632,32.82730386849592"
8340,"111.73162892631579,66.27589182142559","64.59076835789475,32.05049581708573","19.87747541052632,32.82730386849592"
8350,"111.72696923684211,66.25130350839","64.54901691578948,33.27510190269404","19.881689884210527,32.8276553232177"
8360,"105.56762799473682,65.09625432399137","72.0851946105263,33.461180112496386","20.422913405263156,32.83156863636987"
8370,"105.56762799473682,65.09625432399137","72.0851946105263,33.461180112496386","20.422913405263156,32.83156863636987"
8380,"110.79872997894736,65.12345151246174","73.48059257894737,33.46246885791727","19.297695599999997,32.83029799237573"
8390,"111.92416168947368,65.12068042715536","69.85392891052632,33.46478305668381","20.123289463157896,28.835298652367147"
8400,"111.92416168947368,65.12068042715536","69.85392891052632,33.46478305668381","20.123289463157896,28.835298652367147"
8410,"110.94992201578945,71.08659053571635","73.65317114736843,33.4614988344822","21.682141536842103,28.82460631833133"
8420,"111.48970143684211,71.90969749413459","63.43875631578947,33.2350052911314","19.66691866842105,24.44814343029406"
8430,"111.48970143684211,71.90969749413459","63.43875631578947,33.2350052911314","19.66691866842105,24.44814343029406"
8440,"103.1124929368421,75.60420304701782","62.37368371578947,33.234340132204494","20.92866853157895,24.304614728913172"
8450,"112.34554458421054,75.74799533944004","60.17127345263159,33.05587660636747","10.453153368421052,18.283431606606996"
8460,"112.34554458421054,75.74799533944004","60.17127345263159,33.05587660636747","10.453153368421052,18.283431606606996"
8470,"113.98437603684211,75.5428741980665","51.86726124210526,33.05649326412262","12.437030757894737,20.473433841723853"
8480,"106.17049918947367,75.52780219749768","52.436023426315785,33.05445621490897","10.471481742105263,20.472778243492833"
8490,"112.45732172631578,75.52793737239068","52.943213773684214,33.05615375592035","12.229931515789472,20.546996018491114"
8500,"112.45732172631578,75.52793737239068","52.943213773684214,33.05615375592035","12.229931515789472,20.546996018491114"
8510,"111.48974206842105,75.34866167055756","52.23083976315789,33.059257830912586","24.427242336842102,20.736436872277366"
8520,"113.72578593157894,72.59200628401042","52.70351938947368,33.057823581976436","29.33083683157895,23.98695373037759"
8530,"113.72578593157894,72.59200628401042","52.70351938947368,33.057823581976436","29.33083683157895,23.98695373037759"
8540,"102.21747448421053,74.56513392080792","51.714053968421055,33.0564863353838","30.09525362631579,24.66931659021062"
8550,"111.6144554263158,71.1007838994807","52.17822466842106,33.056825843586076","29.490507484210525,24.669749149868203"
8560,"111.6144554263158,71.1007838994807","52.17822466842106,33.056825843586076","29.490507484210525,24.669749149868203"
8570,"116.15185118947369,70.98760872032159","52.65955377368421,28.277361017986937","29.735296710526313,24.67661603443229"
8580,"108.98186948421052,77.4497931722756","51.54208377894736,28.049481726871747","29.313692152631575,24.672743273748015"
8590,"108.98186948421052,77.4497931722756","51.54208377894736,28.049481726871747","29.313692152631575,24.672743273748015"
8600,"111.73109910526313,77.5553377287252","41.76464985263158,28.048345413704947","28.818627373684215,24.674209921337"
8610,"106.21268945263157,77.65748263661602","42.115923068421054,28.07294243652288","30.181646736842108,24.66533568961195"
8620,"111.61446558947368,77.65859107073858","43.128721936842105,32.4314170913002","30.434660415789473,24.66671447352049"
8630,"111.61446558947368,77.65859107073858","43.128721936842105,32.4314170913002","30.434660415789473,24.66671447352049"
8640,"111.38952391052631,77.65840858463304","39.37951795263157,32.300096704407736","30.204007968421056,24.677318943875857"
8650,"113.2208951736842,77.66177443946859","38.9605735,32.46205597437087","30.37159770526316,24.70436068121928"
8660,"113.2208951736842,77.66177443946859","38.9605735,32.46205597437087","30.37159770526316,24.70436068121928"
8670,"110.80441227894737,77.66218672289222","41.72719409473684,32.465631203603","31.385335426315788,27.536659937885783"
8680,"100.73504488947368,77.66297073727158","40.67221550526316,25.7419761220417","38.78560595789474,29.06608950592022"
8690,"100.73504488947368,77.66297073727158","40.67221550526316,25.7419761220417","38.78560595789474,29.06608950592022"
8700,"113.32843251052631,70.90644971456807","42.60681453157895,25.744345750718804","42.519213326315786,33.98929428364978"
8710,"111.97781461052631,70.90151583097379","41.56418119473684,25.743445014671952","44.26952564736842,34.05198839902033"
8720,"111.97781461052631,70.90151583097379","41.56418119473684,25.743445014671952","44.26952564736842,34.05198839902033"
8730,"109.89121375789472,70.72234826905508","41.54408147894737,25.739405559938753","45.95959590526316,29.00615971711139"
8740,"106.84246895789474,70.72613992480356","40.555798252631575,25.739308557595244","49.79274761578948,29.00844417280299"
8750,"106.84246895789474,70.72613992480356","40.555798252631575,25.739308557595244","49.79274761578948,29.00844417280299"
8760,"113.37667305789476,70.71856337205125","41.824186573684216,25.742190912945176","53.59645317894737,35.7867418707678"
8770,"110.47056637368422,70.46467112928552","41.39298632631579,25.738497895153078","55.47456402631578,35.889285544592944"
8780,"110.47056637368422,70.46467112928552","41.39298632631579,25.738497895153078","55.47456402631578,35.889285544592944"
8790,"100.96197238947369,70.44999113590639","40.86705850526316,25.742530421147453","52.05679808947369,35.79451442711495"
8800,"109.19428103157895,71.13010333377107","42.174844268421054,25.771748912759627","48.322690673684214,35.795697207428645"
8810,"109.19428103157895,71.13010333377107","42.174844268421054,25.771748912759627","48.322690673684214,35.795697207428645"
8820,"111.29570652105262,72.38925746200893","41.549147,25.77172812654316","50.81823297894738,35.79091201621666"
8830,"111.19311660526316,74.2571108921428","42.8479359,29.76907691392033","49.02760385789473,35.79533899396221"
8840,"111.02682806315788,74.28637625647598","43.624957347368415,30.382207941013707","50.253761305263154,35.797170613762276"
8850,"111.02682806315788,74.28637625647598","43.624957347368415,30.382207941013707","50.253761305263154,35.797170613762276"
8860,"106.11424564736842,69.96517962343924","51.834103173684206,30.480256524083153","49.951673584210525,35.79784648822724"
8870,"112.00068337368421,70.00645527701492","50.572477205263155,30.477568173420234","50.16824503684211,35.79674481284935"
8880,"112.00068337368421,70.00645527701492","50.572477205263155,30.477568173420234","50.16824503684211,35.79674481284935"
8890,"111.00882699473685,74.8816526914977","51.53668564736842,30.48291023105196","49.52857522105263,35.793074814504564"
8900,"114.04605584210525,75.98448381473281","52.07070106842105,30.48368624980002","45.52168125263158,35.69143681246248"
8910,"114.04605584210525,75.98448381473281","52.07070106842105,30.48368624980002","45.52168125263158,35.69143681246248"
8920,"106.66749991578948,78.33589163082898","51.864825999999994,25.482252347300815","39.432788384210525,35.689341601621074"
8930,"113.31027234736843,79.21145996521815","52.91814668947367,25.499816700214467","38.56793447894737,28.84050288574741"
8940,"113.31027234736843,79.21145996521815","52.91814668947367,25.499816700214467","38.56793447894737,28.84050288574741"
8950,"111.04273004736842,79.95063007383185","59.14249159999999,25.660549583406112","30.36403226842105,28.747617458026674"
8960,"103.63660165263157,79.9475751212502","52.80370632105262,26.19828900337783","29.310933042105262,28.749259832976552"
8970,"111.40759280526316,79.95202913397434","54.527290994736845,31.637432123476223","28.11202957894737,28.749212521764"
8980,"111.40759280526316,79.95202913397434","54.527290994736845,31.637432123476223","28.11202957894737,28.749212521764"
8990,"113.77447981052633,79.95311053311829","51.039731547368426,31.85266646624135","28.208158105263156,28.747678286728522"
9000,"113.55129671578948,79.9560911395088","44.119439736842104,36.33050943344326","31.115837715789475,28.74909762310496"
9010,"113.55129671578948,79.9560911395088","44.119439736842104,36.33050943344326","31.115837715789475,28.74909762310496"
9020,"106.62758284210526,79.94723718401771","49.604916794736845,40.56017883352049","29.192758215789468,28.7503953020777"
9030,"112.65693657368422,79.9506097975979","53.55783358421052,41.80368651863508","28.853199973684216,28.768062660591998"
9040,"112.65693657368422,79.9506097975979","53.55783358421052,41.80368651863508","28.853199973684216,28.768062660591998"
9050,"112.43879555789475,79.31207739681813","50.58246384210526,42.39537309907452","29.321153468421056,28.775118790006278"
9060,"103.38491246842105,73.66158438356904","52.12373832631579,42.792486835915895","28.5627436,28.783749706923935"
9070,"103.38491246842105,73.66158438356904","52.12373832631579,42.792486835915895","28.5627436,28.783749706923935"
9080,"112.32014917894737,73.66179390465317","51.735797526315785,42.79385872620264","37.56391016842105,33.11893694138553"
9090,"106.15348273684211,73.67873807748995","50.7961999736842,42.794849535854176","43.57010263157895,34.17177363044685"
9100,"106.15348273684211,73.67873807748995","50.7961999736842,42.794849535854176","43.57010263157895,34.17177363044685"
9110,"111.1204691631579,68.75674987379735","42.52100695263158,42.60387270770471","49.6125574631579,36.26540968434838"
9120,"111.96468344736842,68.7585814935974","40.845957121052635,42.60861889379775","49.22116814210527,36.77343748468722"
9130,"111.96468344736842,68.7585814935974","40.845957121052635,42.60861889379775","49.22116814210527,36.77343748468722"
9140,"106.48875449473682,68.55453499262318","41.027589557894736,42.60746179441448","47.76087055263157,37.80963414442099"
9150,"110.6630708631579,68.42772742550562","41.05003313157895,37.11471102205064","52.853542284210526,38.22460754842286"
9160,"104.61754078421053,68.15695859734961","41.097103910526315,37.115334608544615","49.742487100000005,43.15786257944651"
9170,"104.61754078421053,68.15695859734961","41.097103910526315,37.115334608544615","49.742487100000005,43.15786257944651"
9180,"92.75183367894736,68.11733207746846","40.04477007894737,36.94255957728041","52.698653836842105,43.229288992904465"
9190,"92.61703776315791,68.14429270987608","32.552119252631584,36.944437265501165","51.264445505263154,48.539208863255524"
9200,"92.61703776315791,68.14429270987608","32.552119252631584,36.944437265501165","51.264445505263154,48.539208863255524"
9210,"87.53423415263158,67.95981277466271","31.70145045789474,32.32904497520585","55.22465903157895,48.68948955054145"
9220,"85.14831533157894,72.7380897908689","32.248954405263156,25.699094157472633","55.98286808421054,48.537370484710806"
9230,"85.14831533157894,72.7380897908689","32.248954405263156,25.699094157472633","55.98286808421054,48.537370484710806"
9240,"94.96037103157893,68.89150572462293","31.94138370526316,25.698941725218553","51.496556310526316,48.53686357886208"
9250,"92.43528376842106,68.88618659258361","31.81354614736842,25.698505214672767","50.77908028947368,48.53084829612385"
9260,"92.43528376842106,68.88618659258361","31.81354614736842,25.698505214672767","50.77908028947368,48.53084829612385"
9270,"92.85214737894736,68.88851160074312","31.001331315789475,25.73488802222684","50.64373905263158,48.53007104048914"
9280,"97.4223795631579,69.00347108848975","33.509854415789476,31.006632812386865","51.49064334736842,48.53257853475417"
9290,"97.4223795631579,69.00347108848975","33.509854415789476,31.006632812386865","51.49064334736842,48.53257853475417"
9300,"92.43001744736844,70.08576914547908","34.00646567894737,31.127830311860457","50.29824404210526,48.53288943700806"
9310,"94.33341023684211,70.82547319492011","41.406810300000004,31.21103753637328","52.129586384210526,42.963393219640885"
9320,"94.33341023684211,70.82547319492011","41.406810300000004,31.21103753637328","52.129586384210526,42.963393219640885"
9330,"90.71805459473684,66.5498440183116","41.5623562,31.21493841633004","51.403434942105264,42.962649757729416"
9340,"101.6924784631579,68.07118336900035","41.94912561578947,31.21344873748332","50.22676007368422,42.962899831281455"
9350,"101.6924784631579,68.07118336900035","41.94912561578947,31.21344873748332","50.22676007368422,42.962899831281455"
9360,"103.1451687473684,72.12479454261108","41.58248848947368,31.21306072810929","50.3591667631579,42.96252134158107"
9370,"93.01553723157896,73.06624711984546","41.4687469631579,31.21539571309229","44.2176183,42.86174845885415"
9380,"93.01553723157896,73.06624711984546","41.4687469631579,31.21539571309229","44.2176183,42.86174845885415"
9390,"92.33817451578948,73.09355920697486","42.42728991052631,31.216809175811967","42.85573798947368,42.86122803551612"
9400,"87.27503737368421,76.83099630587294","42.14995724736842,31.217592123298846","40.525219173684214,42.86129562296262"
9410,"87.27503737368421,76.83099630587294","42.14995724736842,31.217592123298846","40.525219173684214,42.86129562296262"
9420,"97.92588219473684,76.93887938797134","41.654562784210526,31.217134826536597","41.84027070526316,42.86141728036631"
9430,"103.02991835789476,76.93509449096751","43.19325699473684,31.246381033104058","42.119498142105265,42.889608004300186"
9440,"102.37083583157894,81.10471951649022","44.863109047368425,31.405998389345374","41.990532631578944,42.896393783928474"
9450,"102.37083583157894,81.10471951649022","44.863109047368425,31.405998389345374","41.990532631578944,42.896393783928474"
9460,"92.4096339473684,78.63480387170632","50.08686366315789,31.450217600507074","39.910561642105264,42.92188776874712"
9470,"86.53660593157895,78.63433075958085","49.06732475263157,31.44797961786758","39.605016836842104,38.841444378877114"
9480,"86.53660593157895,78.63433075958085","49.06732475263157,31.44797961786758","39.605016836842104,38.841444378877114"
9490,"91.12659991578948,73.93185306462097","52.14007659473684,33.095003194495035","35.30777361052632,41.26185221910201"
9500,"90.57699774736842,73.91963325429433","52.975667394736845,35.41702450715707","42.33694604210526,44.157676916730985"
9510,"90.57699774736842,73.91963325429433","52.975667394736845,35.41702450715707","42.33694604210526,44.157676916730985"
9520,"91.32569836315788,73.92035643997184","51.32436455789474,37.86124798642189","41.72990257894737,44.17047122035285"
9530,"83.6087034263158,73.78645219097211","50.481590247368416,37.86057589875616","42.69957887368421,47.36804007286738"
9540,"83.6087034263158,73.78645219097211","50.481590247368416,37.86057589875616","42.69957887368421,47.36804007286738"
9550,"81.52666030526316,73.66949887355382","50.62541780526316,37.890722841370476","51.64198224736842,49.666635058270856"
9560,"69.86280506842105,73.62247828702591","45.418323489473686,37.891713651022016","51.44480593157895,49.669277727428884"
9570,"69.86280506842105,73.62247828702591","45.418323489473686,37.891713651022016","51.44480593157895,49.669277727428884"
9580,"72.34768141052632,73.62198489866648","54.1588560736842,38.062361559467874","51.78821199999999,49.66702706546054"
9590,"72.49360233157896,70.36885916513147","61.021736663157895,39.2765260356715","52.054240805263156,49.664391155047156"
9600,"72.49360233157896,70.36885916513147","61.021736663157895,39.2765260356715","52.054240805263156,49.664391155047156"
9610,"74.52814188421053,67.0104795011668","61.646317631578945,42.60081020514541","51.386311805263155,49.665688834019896"
9620,"80.90048225789474,67.49951522904","62.64696279473684,43.17604795962153","52.952122447368424,49.66468853981174"
9630,"80.90048225789474,67.49951522904","62.64696279473684,43.17604795962153","52.952122447368424,49.66468853981174"
9640,"78.8994063368421,67.50044793580166","62.15431307368421,44.1524319769334","52.14305488947368,49.66404645907002"
9650,"80.81545162631579,67.50152933494562","62.37100031052631,44.15207861125348","53.09592112631579,49.664418190025756"
9660,"80.81545162631579,67.50152933494562","62.37100031052631,44.15207861125348","53.09592112631579,49.664418190025756"
9670,"80.01301632105263,61.24262764582042","61.51094558421053,44.14935561689645","51.84695911052632,49.6656617990413"
9680,"88.12177126315788,64.08828894065937","62.09120461578948,44.151856891611175","52.82507276315789,49.665573935360854"
9690,"88.12177126315788,64.08828894065937","62.09120461578948,44.151856891611175","52.82507276315789,49.665573935360854"
9700,"92.20107350526314,65.49319539726785","59.23177922105263,43.972180836480305","47.59042872631579,49.66323540971206"
9710,"100.4435365263158,68.12628741412931","49.73076487894736,43.97324786225889","52.49576722105263,49.69119633632784"
9720,"100.4435365263158,68.12628741412931","49.73076487894736,43.97324786225889","52.49576722105263,49.69119633632784"
9730,"89.41976608421054,68.96253337214655","51.17187688947369,43.972527273421406","51.84190933157895,49.68987838112115"
9740,"99.46861519473683,72.23441462208446","51.68897818947369,43.968536319859965","54.25946866842106,54.48859384114801"
9750,"99.46861519473683,72.23441462208446","51.68897818947369,43.968536319859965","54.25946866842106,54.48859384114801"
9760,"103.06977385789472,74.74577488906027","51.26155198421052,43.97286678162368","59.95908475263158,56.202645278033465"
9770,"106.2479472157895,75.54310399538458","52.246864252631575,43.97331022090829","62.91027208947368,56.22643605920039"
9780,"106.2479472157895,75.54310399538458","52.246864252631575,43.97331022090829","62.91027208947368,56.22643605920039"
9790,"99.8571205894737,75.81897567575112","49.51843040526317,43.970088357356076","63.511801815789475,56.22669289149707"
9800,"99.3750831,76.07905216987132","50.92503753157894,43.96928462365273","62.50935182631578,52.046517465576194"
9810,"111.15608566315791,77.48955486704975","49.2195603368421,43.97010221483372","63.24768722105263,52.047335273678804"
9820,"111.15608566315791,77.48955486704975","49.2195603368421,43.97010221483372","63.24768722105263,52.047335273678804"
9830,"109.95024207894737,73.2136756168892","52.128255289473685,43.96784344597776","62.7135471,52.07428914734178"
9840,"111.28804371052632,74.41304188995588","42.303358747368414,43.76052172294731","65.18827546315788,56.68181323871812"
9850,"111.28804371052632,74.41304188995588","42.303358747368414,43.76052172294731","65.18827546315788,56.68181323871812"
9860,"109.03698098421052,74.8963799960894","39.34222601052632,43.761006734664846","70.77594737368422,51.46084520670168"
9870,"105.63284940000001,74.89801561229461","40.98458068947368,43.76095130475427","69.77839976315789,46.50245440432581"
9880,"105.63284940000001,74.89801561229461","40.98458068947368,43.76095130475427","69.77839976315789,46.50245440432581"
9890,"103.67480271052632,74.71588772021933","41.68186065263158,43.75927454995936","72.69026075789473,42.324867577605765"
9900,"102.06627049473686,74.71651628347175","41.01983808421052,43.762191549003404","75.27638507368421,42.46229313256798"
9910,"102.06627049473686,74.71651628347175","41.01983808421052,43.762191549003404","75.27638507368421,42.46229313256798"
9920,"101.45937129473685,74.71861149431315","40.82524762631579,43.76258648711625","77.45799515789474,48.27734130180316"
9930,"97.48130605263158,68.26558514135948","34.40730155263157,37.18737270607645","83.09416693157895,47.60932049811678"
9940,"97.48130605263158,68.26558514135948","34.40730155263157,37.18737270607645","83.09416693157895,47.60932049811678"
9950,"106.99032798421054,68.34627103498752","22.083298157894735,37.01541526599324","90.93312158421053,42.73372431769966"
9960,"108.94482683157895,69.45807101237276","19.79567129473684,37.014091876878254","89.7491317,42.73689416894037"
9970,"108.94482683157895,69.45807101237276","19.79567129473684,37.014091876878254","89.7491317,42.73689416894037"
9980,"109.86767025263158,70.67134002318384","18.72720175263158,37.0128447038903","91.67879523157895,42.738455438954446"
9990,"108.33512012105261,68.56492318314974","24.988526194736842,31.85550724915835","91.33696507368421,42.73909076095151"
10000,"96.5104061736842,69.57325353869284","29.595857378947372,31.854537225723277","90.72551550526315,42.73331879302068"
