,k8s-master,k8s-node01,k8s-node02
7960,"40.53083442631579,24.7666695481448","51.31892405263157,23.269538818293892","111.10725240526314,74.5405118140491"
7970,"41.05034544210526,28.331447756221813","51.82660839473684,23.256284140927498","101.90468657368423,74.56827673707004"
7980,"41.05034544210526,28.331447756221813","51.82660839473684,23.256284140927498","101.90468657368423,74.56827673707004"
7990,"42.23404484210526,28.88648262559927","51.55777074210526,23.25640192948747","111.37524280526316,70.11852878079614"
8000,"41.00212084736842,28.89120698810941","51.16869282631579,23.256873083727363","111.8351682894737,65.0197115408336"
8010,"41.00212084736842,28.89120698810941","51.16869282631579,23.256873083727363","111.8351682894737,65.0197115408336"
8020,"40.588355210526316,28.893254887738266","51.362380736842105,23.255674411911166","110.20438127368422,64.93924192703435"
8030,"41.9864865368421,28.88942267952189","47.00620122631578,23.055530862300255","106.77092934210526,64.95056282432259"
8040,"41.9864865368421,28.88942267952189","47.00620122631578,23.055530862300255","106.77092934210526,64.95056282432259"
8050,"40.84206511052632,28.888354797867237","41.41818783157895,23.056556315645903","111.77550498421054,61.5857893879193"
8060,"41.45823391052632,28.892214041062214","37.61495647368421,22.851063779664443","113.93365975789473,62.746380742930675"
8070,"41.45823391052632,28.892214041062214","37.61495647368421,22.851063779664443","113.93365975789473,62.746380742930675"
8080,"38.23356162631579,28.892362733444507","31.9406932368421,22.84909601783901","107.65358690526315,74.05862007927061"
8090,"41.215434631578944,28.892450597124952","30.724352421052632,22.85154879138198","112.09254426842105,74.19153079280683"
8100,"41.215434631578944,28.892450597124952","30.724352421052632,22.85154879138198","112.09254426842105,74.19153079280683"
8110,"40.5619234,28.90769156631001","30.06669743157895,19.205320772546063","111.1145476,73.86627972402964"
8120,"41.99383009473684,28.897364204485278","31.038553905263157,19.210448039274308","112.6282017631579,73.66119237637935"
8130,"41.99383009473684,28.897364204485278","31.038553905263157,19.210448039274308","112.6282017631579,73.66119237637935"
8140,"42.41741554210526,28.896161147937633","31.447969389473684,19.210184747199076","100.59344796315791,73.60329696971007"
8150,"41.8852565,28.899209341774643","33.23617863157895,23.86611708834163","108.00480123157895,73.63465078614"
8160,"41.8852565,28.899209341774643","33.23617863157895,23.86611708834163","108.00480123157895,73.63465078614"
8170,"39.0342649,28.90111530776586","38.71237006315789,23.934469096820187","109.14711315789474,73.61473276565737"
8180,"41.32734828947369,28.898560502288273","40.796039105263155,23.933852439065035","110.29173793684211,74.57300109958017"
8190,"41.32734828947369,28.898560502288273","40.796039105263155,23.933852439065035","110.29173793684211,74.57300109958017"
8200,"39.406927284210525,28.899202583029997","40.60890157894737,23.932937845540536","113.40455861578945,77.6514132839206"
8210,"40.424884652631576,28.8969046098491","40.343184300000004,23.927886794939333","107.30619065789475,81.30977982916191"
8220,"40.424884652631576,28.8969046098491","40.343184300000004,23.927886794939333","107.30619065789475,81.30977982916191"
8230,"41.76814914736842,28.89553934342986","39.25357672105263,23.927782863857004","111.23153384210525,83.0461824346039"
8240,"41.443598615789476,23.788787337248586","39.8439738631579,23.928247089358074","110.6898899631579,85.01343672230082"
8250,"41.443598615789476,23.788787337248586","39.8439738631579,23.928247089358074","110.6898899631579,85.01343672230082"
8260,"40.80115632105263,23.789807907690687","41.41067716315789,23.927193921057135","111.12923678421053,84.83455302765739"
8270,"40.57269858421053,23.79198422346789","40.860819242105265,23.9538210643499","110.7740350736842,79.25717611402867"
8280,"40.57269858421053,23.79198422346789","40.860819242105265,23.9538210643499","110.7740350736842,79.25717611402867"
8290,"41.33589448947369,23.793383283610375","38.748305605263155,23.952816397220715","105.66409513157895,79.31659899698877"
8300,"41.33589448947369,23.793383283610375","38.748305605263155,23.952816397220715","105.66409513157895,79.31659899698877"
8310,"41.11948775789473,23.792903412740248","46.20873171052632,28.34001760315385","112.92453894210526,84.07120688943174"
8320,"40.63890011052631,23.79257899299706","51.07367584736843,28.340668904603113","105.14035928947368,90.82353073170778"
8330,"41.75013620526315,23.794626892625917","50.97858942631579,24.380860024163283","109.27831794736844,91.64170380653175"
8340,"41.75013620526315,23.794626892625917","50.97858942631579,24.380860024163283","109.27831794736844,91.64170380653175"
8350,"36.611176578947365,23.794701238817066","50.50144728947368,24.382703068689924","111.45730331052631,91.6429203805687"
8360,"41.35317736842106,23.795816431684266","49.33026036842106,24.381331178403176","110.34797562105265,91.63497209686065"
8370,"41.35317736842106,23.795816431684266","49.33026036842106,24.381331178403176","110.34797562105265,91.63497209686065"
8380,"43.93173346842106,23.859064764116095","52.273225952631584,24.3816221854337","110.97826529473684,91.6316738294716"
8390,"47.540915715789474,24.020848834795803","51.48456959473683,26.293067221723316","105.07134291052633,91.63417456499198"
8400,"47.540915715789474,24.020848834795803","51.48456959473683,26.293067221723316","105.07134291052633,91.63417456499198"
8410,"50.36662406315789,24.937780686441087","52.32453886315789,29.029191538818154","109.4149409,91.64517104253704"
8420,"54.17067824736842,33.19868336950726","55.56174171578948,29.203172170637377","110.81244935263159,91.63139672094097"
8430,"54.17067824736842,33.19868336950726","55.56174171578948,29.203172170637377","110.81244935263159,91.63139672094097"
8440,"55.14135814210526,26.929407007344796","59.94600595789474,29.202354579456387","99.16772566842106,91.48229881396873"
8450,"55.54808193157894,26.933590670282957","60.82197538421053,29.20326224424206","102.2798321,91.43180423269087"
8460,"55.54808193157894,26.933590670282957","60.82197538421053,29.20326224424206","102.2798321,91.43180423269087"
8470,"62.18810609473685,26.938855732365067","60.877531184210525,29.20310288324916","103.16036016842106,91.42722180381838"
8480,"61.882453152631584,26.932745827201742","59.61355488421052,24.257611617998396","101.96396711578949,91.43207458247686"
8490,"61.882453152631584,26.932745827201742","59.61355488421052,24.257611617998396","101.96396711578949,91.43207458247686"
8500,"61.73713350526316,26.945486060866415","62.181179352631574,24.259420018830927","101.4378220368421,91.42622826835488"
8510,"62.47419076315789,26.95996329190606","63.830523426315786,24.45449173162417","104.07228253157895,91.43236520849679"
8520,"62.47419076315789,26.95996329190606","63.830523426315786,24.45449173162417","104.07228253157895,91.43236520849679"
8530,"61.61735219999999,26.958942721463956","79.44333834736842,24.728260059957147","97.71979244210527,91.4278368495815"
8540,"64.59810856315791,27.115684768634992","81.94948473157895,28.801852689331078","103.75169810526317,84.53966899859128"
8550,"64.59810856315791,27.115684768634992","81.94948473157895,28.801852689331078","103.75169810526317,84.53966899859128"
8560,"72.51632796315789,31.865581816057116","81.16298632105263,29.40817276616248","102.07740274210526,84.5391553339979"
8570,"72.55048539473685,32.83913843037753","79.98304219473684,30.478662914154103","103.28385320526316,84.54167634575224"
8580,"72.55048539473685,32.83913843037753","79.98304219473684,30.478662914154103","103.28385320526316,84.54167634575224"
8590,"71.45726289473683,32.846099937366716","80.5216579631579,31.039537393052317","102.60059341578948,84.54642098449632"
8600,"71.84907184736842,32.84506584943531","77.12244980526316,32.153879529048076","103.11889705263158,77.7108226493914"
8610,"70.85119196315789,32.861908641102346","80.97062582105262,32.78462341022686","97.84864096315789,77.73982442268324"
8620,"70.85119196315789,32.861908641102346","80.97062582105262,32.78462341022686","97.84864096315789,77.73982442268324"
8630,"66.92201740526315,32.87087073650784","80.99311484736843,33.88890501745315","103.82831197368421,77.76175654907149"
8640,"71.3006533368421,32.871972411885736","81.464794,34.419369261661814","102.6251492263158,79.93463212524603"
8650,"71.3006533368421,32.871972411885736","81.464794,34.419369261661814","102.6251492263158,79.93463212524603"
8660,"69.71439374210526,32.87113432754918","71.53702393157896,34.48119439817009","102.50330536315789,84.17074968063241"
8670,"73.99563065263158,37.37965632729681","71.79820515789474,34.482940440353225","103.64640037894738,81.20878390786154"
8680,"73.99563065263158,37.37965632729681","71.79820515789474,34.482940440353225","103.64640037894738,81.20878390786154"
8690,"79.1593153,37.44564871005641","70.15270759473685,34.47050335416782","115.94052267894737,81.30846187395522"
8700,"70.62494211578948,37.31457637506491","70.17274749473684,34.46955411694921","111.29427190526317,75.44824501422615"
8710,"70.62494211578948,37.31457637506491","70.17274749473684,34.46955411694921","111.29427190526317,75.44824501422615"
8720,"70.72882567894737,37.31294075885968","71.77709944736843,34.472041534186296","103.2157156631579,75.45968081017342"
8730,"70.39806356315789,30.452531072145746","69.88861483157895,34.54033811275428","113.7036158,75.47300229587798"
8740,"70.39806356315789,30.452531072145746","69.88861483157895,34.54033811275428","113.7036158,75.47300229587798"
8750,"70.74919927894736,30.450314203900646","72.22657798421052,34.52758230458306","103.42595496315789,75.49035875213838"
8760,"71.02585034736842,30.449036801161856","69.53088546315789,30.348762918720144","111.39276191052633,79.29842473262575"
8770,"71.02585034736842,30.449036801161856","69.53088546315789,30.348762918720144","111.39276191052633,79.29842473262575"
8780,"70.81226845789473,30.448137888123448","73.43750926315789,30.406590172928155","113.5640725736842,81.28477247395806"
8790,"70.59723423684211,30.45393013228823","85.6148746,35.96848975873508","111.89277333157894,81.2935926357259"
8800,"70.59723423684211,30.45393013228823","85.6148746,35.96848975873508","111.89277333157894,81.2935926357259"
8810,"70.59723423684211,30.45393013228823","85.6148746,35.96848975873508","111.89277333157894,81.2935926357259"
8820,"67.91760918421052,30.454984496453584","87.96117003684212,32.90330577750808","145.00259016842105,81.23890087402059"
8830,"67.91760918421052,30.454984496453584","87.96117003684212,32.90330577750808","145.00259016842105,81.23890087402059"
8840,"65.92735257894736,30.27005848409333","93.54071533684211,34.85028831521549","101.79540636315788,81.23319649353624"
8850,"63.090078231578936,30.222294435653946","91.62280467894736,36.24870874291129","110.94763620526317,80.92359191862309"
8860,"63.090078231578936,30.222294435653946","91.62280467894736,36.24870874291129","110.94763620526317,80.92359191862309"
8870,"61.889159957894734,30.22174697733732","101.74539655263158,38.36446150084382","109.8668313894737,80.89063627971119"
8880,"61.05216563157895,30.222740512800826","105.11847213157893,45.03082976982522","109.51503015789473,86.48062501085623"
8890,"61.05216563157895,30.222740512800826","105.11847213157893,45.03082976982522","109.51503015789473,86.48062501085623"
8900,"58.62369603684211,24.41545138242349","99.64798358421054,45.71712135013959","111.21276296842106,86.6477890422771"
8910,"35.580906363157894,24.141228835751487","97.74303903157896,47.060846313574906","109.06649994210525,86.46197763436773"
8920,"35.580906363157894,24.141228835751487","97.74303903157896,47.060846313574906","109.06649994210525,86.46197763436773"
8930,"31.97743104736842,24.140397510159577","96.82144224210528,47.58407002571463","101.8018229,86.50964030163736"
8940,"32.001395610526316,24.142344028618687","94.23124304736842,48.70909627697384","109.54119826315791,86.48689712589115"
8950,"32.001395610526316,24.142344028618687","94.23124304736842,48.70909627697384","109.54119826315791,86.48689712589115"
8960,"24.632183942105264,24.03788763005768","95.18605810526314,49.362365488062785","112.38374665263157,86.49690682671735"
8970,"22.320685089473685,24.088395728824835","94.16790087368422,50.40882676981988","109.79138081052629,86.52251571019504"
8980,"22.320685089473685,24.088395728824835","94.16790087368422,50.40882676981988","109.79138081052629,86.52251571019504"
8990,"20.86929574736842,24.08746978080783","94.21330125789473,50.43458089202108","111.82275481052633,86.51752775664356"
9000,"22.64202504736842,29.066177369600666","94.13074309473686,50.43221819208279","99.94794387894737,86.45215717839173"
9010,"22.64202504736842,29.066177369600666","94.13074309473686,50.43221819208279","99.94794387894737,86.45215717839173"
9020,"21.263050957894738,29.06608950592022","86.59142907894736,50.43449081841639","109.49541915789473,88.74561551786144"
9030,"28.24384419473684,31.399762376055605","91.22097303157894,50.21448950334177","107.47260511578946,89.79792502484008"
9040,"28.24384419473684,31.399762376055605","91.22097303157894,50.21448950334177","107.47260511578946,89.79792502484008"
9050,"40.98777911052632,33.59907816129974","83.4910324368421,50.21408070775127","109.29796894210526,92.13339572105228"
9060,"38.79430966315789,33.59909167878904","73.70847515263158,50.011706104239686","103.08927624210527,86.15279886036751"
9070,"38.79430966315789,33.59909167878904","73.70847515263158,50.011706104239686","103.08927624210527,86.15279886036751"
9080,"40.674949905263155,33.597679101157254","73.33570000526315,50.01363922237101","99.22156714210526,86.10700836536584"
9090,"40.190301689473685,33.62709991661737","65.25082488947369,49.832217125057014","104.76618474210525,86.11191521398152"
9100,"40.190301689473685,33.62709991661737","65.25082488947369,49.832217125057014","104.76618474210525,86.11191521398152"
9110,"40.42632765263158,33.62463297482023","66.04408721578947,49.92576895663102","99.18286565263158,80.02607118161173"
9120,"40.37918601052632,38.77418811086802","69.39467872631579,50.04130567648707","104.04103808947369,79.8924913523552"
9130,"40.37918601052632,38.77418811086802","69.39467872631579,50.04130567648707","104.04103808947369,79.8924913523552"
9140,"47.45102199473684,38.928584873645605","71.34349237894736,50.043072504886666","92.5787661,79.8603264865673"
9150,"50.069838005263165,38.93330247741109","72.70613802105262,53.512922548270964","92.97523466315789,82.13392087551156"
9160,"50.069838005263165,38.93330247741109","72.70613802105262,53.512922548270964","92.97523466315789,82.13392087551156"
9170,"51.43273528947368,38.933261924943196","73.85477612105264,54.80764747075743","92.6385876368421,80.93076294669642"
9180,"51.57603055789474,38.933498481005934","71.78319739999999,50.15853300861568","91.75362015789473,80.89537415971063"
9190,"51.57603055789474,38.933498481005934","71.78319739999999,50.15853300861568","91.75362015789473,80.89537415971063"
9200,"51.32300448947369,38.932619844201476","72.17550304210526,50.16202509298194","87.57375018421054,80.89525926105158"
9210,"42.73353123157895,38.702552176325916","57.58598277894737,49.87054690822006","92.10899157368421,80.89246789951126"
9220,"42.73353123157895,38.702552176325916","57.58598277894737,49.87054690822006","92.10899157368421,80.89246789951126"
9230,"39.43890070526315,38.70323480953554","52.43566329473685,49.869944107942544","93.3157365157895,85.54990532012557"
9240,"40.571956,38.70711432896446","59.19821871052632,50.076365094926146","93.6107915368421,85.5571439356454"
9250,"40.571956,38.70711432896446","59.19821871052632,50.076365094926146","93.6107915368421,85.5571439356454"
9260,"41.4194591631579,38.700220409421775","62.25401539473684,50.077113398718915","104.53434544210526,89.69489472140015"
9270,"39.73695054736842,38.69563798054928","63.18358367368421,50.33608886966703","105.1410914736842,89.75649392013746"
9280,"39.73695054736842,38.69563798054928","63.18358367368421,50.33608886966703","105.1410914736842,89.75649392013746"
9290,"38.56972525263158,38.696300337524946","62.35668010526316,46.674291974698185","103.37949914210527,89.84748689935628"
9300,"40.595679157894736,38.69694917701132","63.071207863157895,50.111750164089855","109.86424743157895,89.8601933392977"
9310,"40.595679157894736,38.69694917701132","63.071207863157895,50.111750164089855","109.86424743157895,89.8601933392977"
9320,"41.091446436842105,38.699301220149415","62.986908615789474,51.789835276856124","105.28367142631578,89.63825644123573"
9330,"40.00408022631579,38.698530723259346","62.92445653157895,51.85982939643548","103.92838731578946,89.64023675341808"
9340,"40.24685441052632,38.69811843983572","63.41389388947368,51.86114585681165","102.72089748421052,84.50591582781071"
9350,"40.24685441052632,38.69811843983572","63.41389388947368,51.86114585681165","102.72089748421052,84.50591582781071"
9360,"39.17072528947369,38.69978784976419","54.111025405263156,57.42616337508846","103.22313662105263,89.80039196663722"
9370,"40.378889015789476,38.700848972674194","53.15765949473684,50.84378527810676","102.19946689473684,89.85751011767177"
9380,"40.378889015789476,38.700848972674194","53.15765949473684,50.84378527810676","102.19946689473684,89.85751011767177"
9390,"40.07941801578947,32.73378311877811","62.81040820526316,51.02134806789693","97.91729633684211,89.8745691891676"
9400,"38.90223784736842,32.733620908906516","63.143692215789464,51.02090462861232","109.31103480000002,86.94635658717729"
9410,"38.90223784736842,32.733620908906516","63.143692215789464,51.02090462861232","109.31103480000002,86.94635658717729"
9420,"40.468989605263154,32.7340264335855","62.90396789473684,51.019137800212725","110.51159136842105,81.39960354555633"
9430,"40.680111031578946,32.735472804940535","63.13522072105264,51.020059322476044","106.4205954,81.19698989844784"
9440,"40.680111031578946,32.735472804940535","63.13522072105264,51.020059322476044","106.4205954,81.19698989844784"
9450,"41.00640119473684,32.73279634205925","63.18160951052632,46.7432606409319","92.06012713684211,81.07610299164342"
9460,"39.12078084210526,32.733654702629764","65.5213510631579,51.97426444681884","95.43062633157892,74.74564647291193"
9470,"39.12078084210526,32.733654702629764","65.5213510631579,51.97426444681884","95.43062633157892,74.74564647291193"
9480,"40.480733489473685,32.73411429726595","69.86284024736841,52.152637899051186","98.68428242105264,80.45408220404285"
9490,"41.605056815789474,32.73625006057525","73.81612211052631,47.53058016200916","110.59857169473686,84.20490161734732"
9500,"41.605056815789474,32.73625006057525","73.81612211052631,47.53058016200916","110.59857169473686,84.20490161734732"
9510,"38.707887373684216,32.73387774120321","64.77855587894737,47.351770199231034","107.06797650526315,86.79673825686703"
9520,"41.282969384210524,32.732897723229","59.6704256368421,47.35513063755968","109.70687214210527,76.09827403965504"
9530,"41.282969384210524,32.732897723229","59.6704256368421,47.35513063755968","109.70687214210527,76.09827403965504"
9540,"39.25798325263158,32.733911534926456","56.377362036842115,47.24776982951353","104.02878379473684,76.10156554829945"
9550,"38.32601121578947,32.73429678337149","52.95872178421053,47.25103326549867","107.02041783684209,70.21317824087043"
9560,"38.32601121578947,32.73429678337149","52.95872178421053,47.25103326549867","107.02041783684209,70.21317824087043"
9570,"40.61191602105263,32.733026139377344","50.97228526315789,47.24995931098127","109.87267566842105,70.34464934179627"
9580,"39.85416455263158,32.75526916801949","52.96771830526316,47.25218343614311","111.6149600631579,70.25933370808319"
9590,"39.85416455263158,32.75526916801949","52.96771830526316,47.25218343614311","111.6149600631579,70.25933370808319"
9600,"43.46272052631579,37.27092840211719","52.410478373684214,40.729094557260865","104.83492333684211,64.83177788710422"
9610,"43.739836068421056,37.43682178954391","52.532614757894734,40.72264390141763","112.28212360526315,64.93096922358312"
9620,"43.739836068421056,37.43682178954391","52.532614757894734,40.72264390141763","112.28212360526315,64.93096922358312"
9630,"50.11108346842105,37.47055468409053","51.72701108947369,40.741441569841584","110.1454729,70.14845650210498"
9640,"47.96129487894737,37.277268104598605","52.904383936842116,40.719927835799425","111.80013542105264,73.58654880046814"
9650,"47.96129487894737,37.277268104598605","52.904383936842116,40.719927835799425","111.80013542105264,73.58654880046814"
9660,"37.1075347631579,32.65186713362383","46.42207426315789,40.512204245917296","111.76975023157894,68.9338289836193"
9670,"25.33399695263158,32.313497341481586","33.748065278947365,40.28350043488229","102.82051204210526,63.15758276741801"
9680,"25.33399695263158,32.313497341481586","33.748065278947365,40.28350043488229","102.82051204210526,63.15758276741801"
9690,"18.331907557894738,32.31148323557598","30.195687505263162,40.284830752736106","111.31547697894736,63.09087395772554"
9700,"19.592186357894736,32.311692756660115","31.477450605263154,40.28289070586596","109.50497140526316,65.36479952515764"
9710,"19.592186357894736,32.311692756660115","31.477450605263154,40.28289070586596","109.50497140526316,65.36479952515764"
9720,"17.500552684210525,32.313510858970886","30.769659163157897,40.28298077947065","102.40345614736843,67.20936232122867"
9730,"18.639085063157896,32.3152681325798","31.746910205263156,40.28440809966797","111.40777572631579,68.10674788334704"
9740,"18.639085063157896,32.3152681325798","31.746910205263156,40.28440809966797","111.40777572631579,68.10674788334704"
9750,"19.504377457894737,32.315410066217446","31.625279026315788,40.28551669787948","111.5318674368421,69.22286669856344"
9760,"20.658182305263157,32.31937069058217","31.3143362368421,40.28749831718256","111.37470039473685,72.19653861706757"
9770,"20.658182305263157,32.31937069058217","31.3143362368421,40.28749831718256","111.37470039473685,72.19653861706757"
9780,"19.44598691052631,32.31722816852822","30.517762315789472,40.28462289057145","111.15981131578945,73.70446861837134"
9790,"19.182504842105264,28.049851419136992","30.44195910526316,40.2867222984345","111.20544832105266,72.61199189193957"
9800,"19.182504842105264,28.049851419136992","30.44195910526316,40.2867222984345","111.20544832105266,72.61199189193957"
9810,"18.664545773684214,28.049797349179794","29.444349526315793,40.287020234203844","112.2632630105263,73.34615377076784"
9820,"19.112402842105265,28.051081510663238","31.8035360631579,40.312871358748545","105.8360696631579,75.17129193471567"
9830,"19.112402842105265,28.051081510663238","31.8035360631579,40.312871358748545","105.8360696631579,75.17129193471567"
9840,"19.91290971578947,28.05017583888018","31.824632115789473,40.31310000712967","111.93598715789474,75.20201718789316"
9850,"19.91290971578947,28.05017583888018","31.824632115789473,40.31310000712967","111.93598715789474,75.20201718789316"
9860,"19.535666026315788,28.049155268438074","33.46054795789473,40.45793143472494","113.03277728947367,75.0042225257199"
9870,"20.005246752631578,28.049878454115593","41.87940219473684,40.90613769163939","112.38784965263157,76.42412663670605"
9880,"20.401440284210526,28.05055432858056","40.585455821052626,44.38992835753346","102.44913736842106,77.18629675336265"
9890,"20.401440284210526,28.05055432858056","40.585455821052626,44.38992835753346","102.44913736842106,77.18629675336265"
9900,"20.12240855263158,28.052298084700183","40.83593070526316,44.39023322204162","112.4884473473684,78.42958810790769"
9910,"19.22487107368421,28.05056108732521","41.453611994736846,44.387295436781116","112.73956775263157,67.19012693395564"
9920,"19.22487107368421,28.05056108732521","41.453611994736846,44.387295436781116","112.73956775263157,67.19012693395564"
9930,"19.629112536842104,28.05122344430088","41.47719900526315,44.38866039832904","107.38578832105262,62.04804021074577"
9940,"20.323068736842103,28.050493499878716","40.908743736842105,49.49648508543932","112.27847674736842,62.012624388781376"
9950,"20.323068736842103,28.050493499878716","40.908743736842105,49.49648508543932","112.27847674736842,62.012624388781376"
9960,"18.31514593157895,28.05127075551343","41.64777414736842,49.495334914794874","112.42606176315789,61.937865914211116"
9970,"18.732268642105264,28.05252788201827","46.72086768947369,49.60093582318025","111.25729564210525,61.82404865431028"
9980,"18.732268642105264,28.05252788201827","46.72086768947369,49.60093582318025","111.25729564210525,61.82404865431028"
9990,"19.942887305263156,28.052629263188017","51.89270938947368,49.60149705102483","112.67172006315789,61.81560698224282"
10000,"19.88517612631579,28.051324825470626","51.02056495789474,49.59909970739243","106.29032535263158,66.22774928328582"
